"ID_DEVIS","CD_PRESTATION","NB_QUANTITE","NB_PRIX_HT","NB_PRIX_TTC"
"DE001073","PS0184","7","1840","2208"
"DE000140","PS0095","14","3247","3247"
"DE010683","PS0085","11","871","914.55"
"DE005204","PS0079","17","1943","1943"
"DE007347","PS0139","15","3529","3705.45"
"DE008113","PS0131","17","4193","5031.6"
"DE010473","PS0135","17","3908","4689.6"
"DE005120","PS0191","11","1646","1728.3"
"DE009180","PS0133","1","1869","2242.8"
"DE009928","PS0032","5","1857","1949.85"
"DE000651","PS0189","16","1018","1018"
"DE005356","PS0080","7","2482","2482"
"DE001334","PS0093","3","2999","3148.95"
"DE007109","PS0076","16","4709","4709"
"DE001614","PS0066","11","2450","2450"
"DE003100","PS0036","19","3506","4207.2"
"DE004530","PS0138","16","2809","2949.45"
"DE005471","PS0049","1","2162","2378.2"
"DE007774","PS0199","6","1317","1580.4"
"DE008344","PS0031","17","3309","3474.45"
"DE009763","PS0012","19","3469","4162.8"
"DE010992","PS0163","2","1728","1728"
"DE001446","PS0087","16","2181","2181"
"DE001070","PS0153","4","4044","4448.4"
"DE000426","PS0029","10","4104","4309.2"
"DE001576","PS0051","10","1179","1414.8"
"DE010442","PS0016","2","4420","5304"
"DE009212","PS0017","20","3898","3898"
"DE005304","PS0181","12","1128","1353.6"
"DE006150","PS0127","4","3451","3796.1"
"DE003702","PS0158","3","4083","4083"
"DE006375","PS0133","8","1869","2242.8"
"DE005623","PS0100","5","1714","2056.8"
"DE005490","PS0003","1","710","852"
"DE002455","PS0067","6","1824","1915.2"
"DE004420","PS0008","4","2258","2258"
"DE003905","PS0055","20","3539","3539"
"DE003407","PS0060","17","2474","2968.8"
"DE001096","PS0095","5","3247","3247"
"DE000628","PS0119","6","831","914.1"
"DE006409","PS0063","13","1391","1669.2"
"DE000535","PS0096","1","2802","2942.1"
"DE001883","PS0134","8","2614","3136.8"
"DE005380","PS0128","4","1185","1244.25"
"DE004663","PS0136","8","3166","3482.6"
"DE009759","PS0003","10","710","852"
"DE007571","PS0057","16","2855","3140.5"
"DE007689","PS0073","8","1367","1435.35"
"DE001532","PS0028","12","2114","2114"
"DE010188","PS0161","5","2912","2912"
"DE004596","PS0104","3","3030","3636"
"DE000551","PS0195","18","2296","2296"
"DE008882","PS0151","17","4869","5355.9"
"DE001320","PS0154","4","699","699"
"DE003489","PS0044","1","894","983.4"
"DE003222","PS0170","18","3820","4202"
"DE008309","PS0135","20","3908","4689.6"
"DE005338","PS0167","2","2672","2805.6"
"DE000948","PS0112","2","2886","3463.2"
"DE008580","PS0010","9","4373","4591.65"
"DE005573","PS0040","18","1880","1974"
"DE003580","PS0155","2","2134","2347.4"
"DE007905","PS0061","17","1652","1817.2"
"DE010113","PS0071","18","1285","1349.25"
"DE008973","PS0011","11","4911","4911"
"DE008153","PS0170","9","3820","4202"
"DE009664","PS0050","10","2801","3361.2"
"DE007923","PS0127","1","3451","3796.1"
"DE003737","PS0142","15","1183","1242.15"
"DE010448","PS0084","14","1596","1675.8"
"DE007740","PS0152","11","1962","1962"
"DE005886","PS0079","5","1943","1943"
"DE007337","PS0027","13","1108","1329.6"
"DE008908","PS0127","8","3451","3796.1"
"DE002819","PS0155","19","2134","2347.4"
"DE003177","PS0014","2","3304","3469.2"
"DE004012","PS0091","17","4055","4460.5"
"DE003727","PS0056","12","3253","3578.3"
"DE006528","PS0051","7","1179","1414.8"
"DE009903","PS0074","13","1493","1493"
"DE009723","PS0057","9","2855","3140.5"
"DE004958","PS0068","11","638","638"
"DE001606","PS0050","9","2801","3361.2"
"DE002300","PS0103","17","1326","1458.6"
"DE004326","PS0006","12","2045","2249.5"
"DE004428","PS0164","17","1809","1809"
"DE007684","PS0188","1","1923","2307.6"
"DE009225","PS0068","7","638","638"
"DE002644","PS0033","1","1340","1340"
"DE006218","PS0068","16","638","638"
"DE002963","PS0003","15","710","852"
"DE004312","PS0008","6","2258","2258"
"DE010748","PS0197","11","3502","3852.2"
"DE001765","PS0084","8","1596","1675.8"
"DE005036","PS0112","1","2886","3463.2"
"DE003129","PS0191","13","1646","1728.3"
"DE005945","PS0085","11","871","914.55"
"DE003942","PS0043","7","1449","1521.45"
"DE010023","PS0051","8","1179","1414.8"
"DE006161","PS0197","14","3502","3852.2"
"DE007219","PS0087","7","2181","2181"
"DE007800","PS0175","4","2398","2877.6"
"DE004331","PS0160","3","1396","1535.6"
"DE005501","PS0184","15","1840","2208"
"DE009389","PS0179","19","3886","4274.6"
"DE005665","PS0196","3","3273","3927.6"
"DE001080","PS0111","10","3335","4002"
"DE006369","PS0158","17","4083","4083"
"DE000921","PS0113","17","1421","1421"
"DE005027","PS0054","4","798","877.8"
"DE007382","PS0095","4","3247","3247"
"DE007139","PS0197","11","3502","3852.2"
"DE001914","PS0031","4","3309","3474.45"
"DE005453","PS0088","3","1464","1610.4"
"DE010291","PS0047","12","1271","1334.55"
"DE001764","PS0108","11","2728","3000.8"
"DE001375","PS0062","13","2182","2291.1"
"DE010745","PS0190","6","822","863.1"
"DE009479","PS0005","12","1255","1255"
"DE004808","PS0096","17","2802","2942.1"
"DE000211","PS0173","14","4850","4850"
"DE003094","PS0068","7","638","638"
"DE010083","PS0119","18","831","914.1"
"DE006973","PS0040","2","1880","1974"
"DE002656","PS0089","20","3356","3356"
"DE006403","PS0050","3","2801","3361.2"
"DE007156","PS0070","15","1148","1148"
"DE000713","PS0044","16","894","983.4"
"DE002003","PS0153","5","4044","4448.4"
"DE004309","PS0179","16","3886","4274.6"
"DE006001","PS0089","9","3356","3356"
"DE002944","PS0118","12","3828","4210.8"
"DE004099","PS0085","2","871","914.55"
"DE004674","PS0107","13","2693","3231.6"
"DE005541","PS0033","10","1340","1340"
"DE001221","PS0141","15","3556","3733.8"
"DE005589","PS0034","18","2908","2908"
"DE007225","PS0090","20","2587","3104.4"
"DE000131","PS0200","5","2860","3146"
"DE009210","PS0121","4","4246","4458.3"
"DE009981","PS0088","15","1464","1610.4"
"DE003469","PS0071","16","1285","1349.25"
"DE007987","PS0189","16","1018","1018"
"DE010293","PS0174","15","1507","1582.35"
"DE005331","PS0045","17","3895","4674"
"DE001146","PS0196","16","3273","3927.6"
"DE001901","PS0110","17","2038","2241.8"
"DE000114","PS0165","19","862","905.1"
"DE008593","PS0042","1","3772","4526.4"
"DE000510","PS0034","5","2908","2908"
"DE004086","PS0111","9","3335","4002"
"DE001324","PS0023","14","3479","3479"
"DE000974","PS0119","12","831","914.1"
"DE008504","PS0112","1","2886","3463.2"
"DE008536","PS0046","20","4813","5775.6"
"DE000960","PS0012","15","3469","4162.8"
"DE000710","PS0044","16","894","983.4"
"DE002166","PS0176","8","1902","1902"
"DE004262","PS0046","10","4813","5775.6"
"DE009951","PS0015","18","4308","4738.8"
"DE007920","PS0125","6","1693","1777.65"
"DE009756","PS0179","12","3886","4274.6"
"DE007294","PS0197","7","3502","3852.2"
"DE004280","PS0154","15","699","699"
"DE006807","PS0116","8","4508","4958.8"
"DE000509","PS0122","3","1558","1635.9"
"DE001652","PS0009","1","1132","1358.4"
"DE003472","PS0013","18","3409","3409"
"DE010028","PS0058","6","3666","4399.2"
"DE007613","PS0166","11","2363","2481.15"
"DE002371","PS0067","3","1824","1915.2"
"DE000739","PS0197","10","3502","3852.2"
"DE010497","PS0005","14","1255","1255"
"DE005262","PS0091","12","4055","4460.5"
"DE010746","PS0139","1","3529","3705.45"
"DE008731","PS0196","17","3273","3927.6"
"DE001384","PS0026","3","2578","3093.6"
"DE008918","PS0195","11","2296","2296"
"DE008940","PS0162","12","2580","2838"
"DE009552","PS0081","10","3916","4307.6"
"DE005796","PS0006","11","2045","2249.5"
"DE004482","PS0116","18","4508","4958.8"
"DE002614","PS0028","4","2114","2114"
"DE007301","PS0199","5","1317","1580.4"
"DE000632","PS0132","4","3369","4042.8"
"DE005757","PS0190","8","822","863.1"
"DE008894","PS0114","15","3975","4372.5"
"DE000594","PS0015","10","4308","4738.8"
"DE008751","PS0173","13","4850","4850"
"DE005682","PS0194","8","4157","4572.7"
"DE010127","PS0129","11","548","575.4"
"DE000915","PS0168","19","2550","2677.5"
"DE006705","PS0072","12","4112","4523.2"
"DE001734","PS0062","4","2182","2291.1"
"DE006487","PS0008","8","2258","2258"
"DE004600","PS0016","16","4420","5304"
"DE002922","PS0040","7","1880","1974"
"DE006901","PS0015","1","4308","4738.8"
"DE007419","PS0160","12","1396","1535.6"
"DE000117","PS0096","5","2802","2942.1"
"DE005818","PS0176","7","1902","1902"
"DE000994","PS0082","14","4269","4695.9"
"DE008122","PS0172","15","583","583"
"DE005674","PS0137","10","2907","3052.35"
"DE005282","PS0047","10","1271","1334.55"
"DE003220","PS0164","4","1809","1809"
"DE004836","PS0164","11","1809","1809"
"DE001577","PS0036","13","3506","4207.2"
"DE009541","PS0114","8","3975","4372.5"
"DE003817","PS0016","19","4420","5304"
"DE005628","PS0089","18","3356","3356"
"DE009442","PS0061","18","1652","1817.2"
"DE003625","PS0123","4","2137","2564.4"
"DE009213","PS0113","11","1421","1421"
"DE009907","PS0107","4","2693","3231.6"
"DE007119","PS0102","19","1322","1388.1"
"DE010973","PS0121","7","4246","4458.3"
"DE003440","PS0113","20","1421","1421"
"DE006044","PS0076","10","4709","4709"
"DE009127","PS0140","19","4874","4874"
"DE002978","PS0178","14","2534","2660.7"
"DE002229","PS0195","14","2296","2296"
"DE003480","PS0146","17","1742","1742"
"DE004545","PS0071","10","1285","1349.25"
"DE000973","PS0176","1","1902","1902"
"DE002615","PS0078","20","3929","3929"
"DE000112","PS0128","11","1185","1244.25"
"DE005148","PS0022","8","3106","3106"
"DE004089","PS0096","13","2802","2942.1"
"DE006142","PS0002","17","1184","1302.4"
"DE006338","PS0105","9","2785","2924.25"
"DE000646","PS0187","19","3333","3499.65"
"DE008828","PS0083","8","4750","5700"
"DE010809","PS0062","20","2182","2291.1"
"DE005276","PS0013","8","3409","3409"
"DE001585","PS0011","17","4911","4911"
"DE005718","PS0082","7","4269","4695.9"
"DE000432","PS0091","2","4055","4460.5"
"DE008724","PS0071","18","1285","1349.25"
"DE004851","PS0095","16","3247","3247"
"DE003254","PS0136","5","3166","3482.6"
"DE000601","PS0189","10","1018","1018"
"DE007526","PS0102","3","1322","1388.1"
"DE010907","PS0120","6","4751","5701.2"
"DE009029","PS0049","16","2162","2378.2"
"DE009105","PS0094","18","2548","2802.8"
"DE009384","PS0041","16","830","871.5"
"DE004964","PS0065","20","3011","3011"
"DE004537","PS0149","16","1409","1409"
"DE003986","PS0156","8","1047","1151.7"
"DE002206","PS0047","4","1271","1334.55"
"DE000420","PS0056","16","3253","3578.3"
"DE003859","PS0029","12","4104","4309.2"
"DE010540","PS0178","19","2534","2660.7"
"DE005851","PS0141","6","3556","3733.8"
"DE006691","PS0128","10","1185","1244.25"
"DE000942","PS0132","20","3369","4042.8"
"DE003468","PS0001","1","2024","2125.2"
"DE006472","PS0089","9","3356","3356"
"DE001133","PS0118","20","3828","4210.8"
"DE002076","PS0029","15","4104","4309.2"
"DE009367","PS0042","4","3772","4526.4"
"DE002496","PS0084","14","1596","1675.8"
"DE000385","PS0041","19","830","871.5"
"DE007185","PS0013","6","3409","3409"
"DE006911","PS0070","1","1148","1148"
"DE003449","PS0090","11","2587","3104.4"
"DE006994","PS0074","14","1493","1493"
"DE007786","PS0115","6","4570","5027"
"DE001201","PS0141","2","3556","3733.8"
"DE000096","PS0080","14","2482","2482"
"DE000428","PS0048","19","2078","2493.6"
"DE010972","PS0142","19","1183","1242.15"
"DE010381","PS0075","7","3943","4140.15"
"DE009165","PS0167","15","2672","2805.6"
"DE010983","PS0063","14","1391","1669.2"
"DE005438","PS0157","19","596","596"
"DE000964","PS0144","18","613","613"
"DE001891","PS0110","20","2038","2241.8"
"DE010087","PS0099","11","3071","3224.55"
"DE001925","PS0069","5","873","960.3"
"DE011009","PS0032","3","1857","1949.85"
"DE002989","PS0088","9","1464","1610.4"
"DE006101","PS0139","7","3529","3705.45"
"DE006435","PS0185","9","2944","3091.2"
"DE004337","PS0111","6","3335","4002"
"DE007366","PS0179","12","3886","4274.6"
"DE003508","PS0044","6","894","983.4"
"DE000640","PS0040","15","1880","1974"
"DE001667","PS0053","11","1852","2037.2"
"DE003183","PS0075","19","3943","4140.15"
"DE003639","PS0015","19","4308","4738.8"
"DE002308","PS0077","20","4739","5212.9"
"DE000009","PS0137","16","2907","3052.35"
"DE004805","PS0091","1","4055","4460.5"
"DE004436","PS0066","4","2450","2450"
"DE010119","PS0122","8","1558","1635.9"
"DE009377","PS0159","11","1547","1624.35"
"DE003147","PS0041","9","830","871.5"
"DE009739","PS0066","15","2450","2450"
"DE008542","PS0086","6","4872","5846.4"
"DE003210","PS0167","5","2672","2805.6"
"DE005900","PS0150","5","3275","3438.75"
"DE005071","PS0102","6","1322","1388.1"
"DE008644","PS0086","5","4872","5846.4"
"DE000413","PS0038","14","3432","3432"
"DE002707","PS0099","10","3071","3224.55"
"DE003039","PS0005","15","1255","1255"
"DE005388","PS0015","18","4308","4738.8"
"DE007189","PS0080","9","2482","2482"
"DE007721","PS0106","11","2784","3340.8"
"DE001323","PS0015","13","4308","4738.8"
"DE008392","PS0009","10","1132","1358.4"
"DE006263","PS0127","5","3451","3796.1"
"DE004947","PS0069","6","873","960.3"
"DE004035","PS0034","3","2908","2908"
"DE003431","PS0008","6","2258","2258"
"DE006837","PS0014","20","3304","3469.2"
"DE010763","PS0179","15","3886","4274.6"
"DE008660","PS0173","5","4850","4850"
"DE009436","PS0054","1","798","877.8"
"DE001360","PS0022","19","3106","3106"
"DE005672","PS0038","3","3432","3432"
"DE000219","PS0010","9","4373","4591.65"
"DE004315","PS0167","7","2672","2805.6"
"DE002796","PS0105","5","2785","2924.25"
"DE003447","PS0152","3","1962","1962"
"DE001768","PS0142","1","1183","1242.15"
"DE002995","PS0136","15","3166","3482.6"
"DE002583","PS0131","8","4193","5031.6"
"DE007942","PS0171","17","1863","1956.15"
"DE010660","PS0028","12","2114","2114"
"DE000042","PS0115","3","4570","5027"
"DE000462","PS0056","10","3253","3578.3"
"DE000288","PS0113","11","1421","1421"
"DE007635","PS0003","17","710","852"
"DE009347","PS0192","5","3081","3389.1"
"DE009609","PS0007","5","2921","3213.1"
"DE004527","PS0140","20","4874","4874"
"DE006659","PS0085","13","871","914.55"
"DE006157","PS0126","6","4385","4385"
"DE003718","PS0019","16","4815","4815"
"DE007812","PS0070","20","1148","1148"
"DE010812","PS0195","1","2296","2296"
"DE010677","PS0040","13","1880","1974"
"DE002592","PS0078","12","3929","3929"
"DE002037","PS0060","3","2474","2968.8"
"DE010835","PS0166","16","2363","2481.15"
"DE010604","PS0154","5","699","699"
"DE001475","PS0019","5","4815","4815"
"DE008434","PS0021","8","1716","1801.8"
"DE008091","PS0005","11","1255","1255"
"DE001910","PS0158","10","4083","4083"
"DE004265","PS0173","1","4850","4850"
"DE004540","PS0028","4","2114","2114"
"DE005948","PS0070","1","1148","1148"
"DE003980","PS0068","20","638","638"
"DE002886","PS0081","14","3916","4307.6"
"DE009689","PS0173","10","4850","4850"
"DE010854","PS0011","17","4911","4911"
"DE009669","PS0168","9","2550","2677.5"
"DE007717","PS0080","7","2482","2482"
"DE009461","PS0155","8","2134","2347.4"
"DE006530","PS0160","7","1396","1535.6"
"DE008202","PS0043","9","1449","1521.45"
"DE010736","PS0101","14","4494","5392.8"
"DE009344","PS0074","12","1493","1493"
"DE001634","PS0064","9","2959","3254.9"
"DE002668","PS0151","7","4869","5355.9"
"DE007021","PS0080","3","2482","2482"
"DE005416","PS0017","12","3898","3898"
"DE004716","PS0035","13","3653","4383.6"
"DE007559","PS0051","1","1179","1414.8"
"DE005601","PS0108","4","2728","3000.8"
"DE010786","PS0180","15","2164","2272.2"
"DE003370","PS0025","13","4960","5208"
"DE005702","PS0067","7","1824","1915.2"
"DE005752","PS0029","11","4104","4309.2"
"DE003889","PS0047","7","1271","1334.55"
"DE003793","PS0010","19","4373","4591.65"
"DE002648","PS0075","15","3943","4140.15"
"DE008903","PS0090","11","2587","3104.4"
"DE008266","PS0138","11","2809","2949.45"
"DE002047","PS0064","17","2959","3254.9"
"DE009177","PS0005","9","1255","1255"
"DE001553","PS0080","5","2482","2482"
"DE005303","PS0023","3","3479","3479"
"DE003122","PS0034","6","2908","2908"
"DE003405","PS0157","5","596","596"
"DE007473","PS0159","20","1547","1624.35"
"DE001526","PS0168","9","2550","2677.5"
"DE006851","PS0096","8","2802","2942.1"
"DE008468","PS0174","17","1507","1582.35"
"DE002179","PS0022","12","3106","3106"
"DE001831","PS0146","9","1742","1742"
"DE007209","PS0053","3","1852","2037.2"
"DE004088","PS0122","18","1558","1635.9"
"DE001617","PS0047","7","1271","1334.55"
"DE002531","PS0013","10","3409","3409"
"DE002270","PS0133","14","1869","2242.8"
"DE005549","PS0051","17","1179","1414.8"
"DE006793","PS0077","5","4739","5212.9"
"DE002518","PS0013","5","3409","3409"
"DE009906","PS0155","9","2134","2347.4"
"DE010963","PS0093","8","2999","3148.95"
"DE007682","PS0069","16","873","960.3"
"DE001909","PS0098","9","3639","3820.95"
"DE001605","PS0122","18","1558","1635.9"
"DE006389","PS0136","16","3166","3482.6"
"DE006010","PS0199","19","1317","1580.4"
"DE000544","PS0120","18","4751","5701.2"
"DE000606","PS0097","1","3905","4686"
"DE006700","PS0190","1","822","863.1"
"DE006415","PS0146","14","1742","1742"
"DE008800","PS0085","20","871","914.55"
"DE009235","PS0144","12","613","613"
"DE006345","PS0005","14","1255","1255"
"DE000880","PS0162","9","2580","2838"
"DE007281","PS0145","2","2505","2755.5"
"DE000727","PS0078","6","3929","3929"
"DE001698","PS0072","10","4112","4523.2"
"DE005213","PS0187","13","3333","3499.65"
"DE010088","PS0162","19","2580","2838"
"DE003600","PS0138","4","2809","2949.45"
"DE001655","PS0019","2","4815","4815"
"DE009074","PS0107","1","2693","3231.6"
"DE001804","PS0039","7","737","773.85"
"DE000277","PS0074","12","1493","1493"
"DE009812","PS0092","13","1266","1266"
"DE008556","PS0130","1","2449","2693.9"
"DE007223","PS0036","2","3506","4207.2"
"DE001896","PS0092","10","1266","1266"
"DE002235","PS0034","11","2908","2908"
"DE009877","PS0188","9","1923","2307.6"
"DE001107","PS0042","20","3772","4526.4"
"DE008115","PS0098","8","3639","3820.95"
"DE007288","PS0117","15","4835","5802"
"DE000022","PS0187","11","3333","3499.65"
"DE004573","PS0141","4","3556","3733.8"
"DE010842","PS0109","20","924","924"
"DE009290","PS0016","8","4420","5304"
"DE004119","PS0054","1","798","877.8"
"DE009061","PS0150","13","3275","3438.75"
"DE009469","PS0164","10","1809","1809"
"DE003894","PS0176","13","1902","1902"
"DE005232","PS0056","2","3253","3578.3"
"DE003026","PS0131","20","4193","5031.6"
"DE005599","PS0055","5","3539","3539"
"DE003697","PS0078","8","3929","3929"
"DE005152","PS0147","12","1530","1530"
"DE006091","PS0003","13","710","852"
"DE003722","PS0006","1","2045","2249.5"
"DE002723","PS0120","19","4751","5701.2"
"DE006684","PS0023","19","3479","3479"
"DE008830","PS0079","7","1943","1943"
"DE000177","PS0081","19","3916","4307.6"
"DE003506","PS0131","4","4193","5031.6"
"DE001954","PS0191","20","1646","1728.3"
"DE003048","PS0145","13","2505","2755.5"
"DE000927","PS0184","3","1840","2208"
"DE005938","PS0119","9","831","914.1"
"DE002272","PS0170","4","3820","4202"
"DE001922","PS0136","10","3166","3482.6"
"DE007946","PS0156","11","1047","1151.7"
"DE003544","PS0024","3","4289","5146.8"
"DE005661","PS0013","20","3409","3409"
"DE001800","PS0041","18","830","871.5"
"DE001476","PS0014","7","3304","3469.2"
"DE004361","PS0068","14","638","638"
"DE000012","PS0060","18","2474","2968.8"
"DE001467","PS0078","14","3929","3929"
