"ID_DEVIS","DT_DEVIS","ID_CLIENT"
"DE008914","2024-01-16","BM-157581"
"DE008915","2023-10-09","JL-513095"
"DE008916","2023-11-11","MH-7620107"
"DE008917","2024-04-18","JD-5895134"
"DE008918","2023-02-08","AH-10075117"
"DE008919","2024-07-22","SW-2024582"
"DE008920","2023-07-17","CM-121157"
"DE008921","2024-02-19","SV-2081536"
"DE008922","2024-06-19","HH-1501018"
"DE008923","2024-03-15","KB-1624045"
"DE008924","2023-08-19","CA-11965102"
"DE008925","2023-12-17","CS-1246092"
"DE008926","2023-07-27","SW-2027555"
"DE008927","2023-10-06","NG-183551408"
"DE008928","2023-01-09","RP-9855110"
"DE008929","2024-05-04","LH-169001404"
"DE008930","2024-07-16","AZ-10750124"
"DE008931","2023-01-18","MD-1786014"
"DE008932","2023-01-04","PB-1921018"
"DE008933","2023-12-07","JB-154001402"
"DE008934","2024-05-23","MS-178301402"
"DE008935","2023-03-03","LR-703538"
"DE008936","2023-07-06","SC-208451402"
"DE008937","2024-04-08","DF-1313592"
"DE008938","2023-12-26","LR-1691564"
"DE008939","2023-05-02","AW-109307"
"DE008940","2023-06-15","SP-2065018"
"DE008941","2023-10-11","PN-877529"
"DE008942","2023-12-10","JF-1535582"
"DE008943","2024-03-04","AG-49561"
"DE008944","2023-06-12","BW-1106518"
"DE008945","2024-04-29","JW-1607593"
"DE008946","2023-05-24","CK-12205139"
"DE008947","2024-05-28","BG-1103548"
"DE008948","2023-09-10","BD-1156064"
"DE008949","2024-01-10","DL-1286591"
"DE008950","2023-04-28","CG-2040147"
"DE008951","2023-02-01","MV-1819048"
"DE008952","2023-07-24","FM-438068"
"DE008953","2024-01-07","SJ-2050031"
"DE008954","2023-11-24","CA-119651402"
"DE008955","2024-03-04","MR-1754545"
"DE008956","2023-08-18","DL-128651404"
"DE008957","2023-11-01","JR-1570092"
"DE008958","2023-05-12","PN-877560"
"DE008959","2023-10-27","ND-1846093"
"DE008960","2024-04-03","GT-1463558"
"DE008961","2023-04-20","KD-1634548"
"DE008962","2023-06-27","BG-1174039"
"DE008963","2024-01-31","YC-2189582"
"DE008964","2023-12-02","LB-16795130"
"DE008965","2024-03-14","DK-12985139"
"DE008966","2023-05-20","TS-2108593"
"DE008967","2023-10-30","DR-129401404"
"DE008968","2023-04-06","RD-1966092"
"DE008969","2023-09-17","NF-1847555"
"DE008970","2023-12-25","LM-1706555"
"DE008971","2023-02-20","MO-178001404"
"DE008972","2024-03-05","TS-11655110"
"DE008973","2023-08-24","RB-979560"
"DE008974","2024-05-30","AG-103901408"
"DE008975","2023-11-06","HA-149051402"
"DE008976","2023-12-27","KW-165701402"
"DE008977","2023-04-09","SW-2075582"
"DE008978","2024-07-08","TB-2117592"
"DE008979","2023-02-21","KL-6645117"
"DE008980","2024-04-04","MC-1727593"
"DE008981","2023-12-26","BF-1108034"
"DE008982","2023-12-06","DB-306095"
"DE008983","2024-04-10","CR-2820103"
"DE008984","2023-12-10","MK-18160124"
"DE008985","2024-05-07","BS-1138018"
"DE008986","2024-01-29","SO-203351404"
"DE008987","2024-01-29","KB-1624045"
"DE008988","2024-06-14","PT-1909031"
"DE008989","2023-05-19","HW-493595"
"DE008990","2023-04-20","LP-709560"
"DE008991","2023-07-24","PC-900023"
"DE008992","2024-07-18","PS-18760102"
"DE008993","2023-07-15","EM-1382564"
"DE008994","2023-03-14","SH-199757"
"DE008995","2023-05-21","FH-1427514"
"DE008996","2023-05-06","RB-943575"
"DE008997","2023-01-20","MC-1757518"
"DE008998","2023-06-18","JH-1543092"
"DE008999","2024-03-27","RB-1933031"
"DE009000","2023-08-31","JF-1529545"
"DE009001","2023-05-25","TM-214901406"
"DE009002","2023-10-05","SV-1078587"
"DE009003","2023-08-07","JO-55503"
"DE009004","2023-10-15","DK-31504"
"DE009005","2024-01-06","LD-1685539"
"DE009006","2023-02-13","CB-1253564"
"DE009007","2023-02-05","CC-2685134"
"DE009008","2024-05-17","JK-5370103"
"DE009009","2024-05-30","MK-1790588"
"DE009010","2023-07-16","EB-4170111"
"DE009011","2023-08-17","AZ-1075093"
"DE009012","2023-04-04","TB-213551408"
"DE009013","2023-09-19","LB-167351408"
"DE009014","2024-06-06","VP-21760139"
"DE009015","2023-04-11","CS-12130139"
"DE009016","2023-12-28","ES-4080117"
"DE009017","2023-07-22","SJ-2012545"
"DE009018","2024-07-14","CY-127458"
"DE009019","2024-01-17","RF-1984055"
"DE009020","2023-07-07","RD-199001404"
"DE009021","2023-01-13","CM-121155"
"DE009022","2023-07-02","SG-2089027"
"DE009023","2023-06-13","CA-123107"
"DE009024","2023-01-01","KN-1639031"
"DE009025","2023-08-23","SC-2084527"
"DE009026","2024-03-30","SW-10350134"
"DE009027","2024-02-05","SR-2074091"
"DE009028","2023-11-18","NC-183401402"
"DE009029","2023-01-02","FC-1424531"
"DE009030","2024-04-14","BP-123022"
"DE009031","2024-03-16","GM-1444092"
"DE009032","2023-11-17","GH-4410137"
"DE009033","2024-07-16","MT-180701404"
"DE009034","2024-06-08","PM-191351406"
"DE009035","2023-11-14","KS-1630031"
"DE009036","2023-09-13","NG-1843018"
"DE009037","2024-06-20","EB-1384048"
"DE009038","2023-04-17","CR-127307"
"DE009039","2023-02-23","EN-378033"
"DE009040","2023-09-08","FM-142157"
"DE009041","2023-09-17","SN-207101402"
"DE009042","2023-04-30","SC-2068048"
"DE009043","2023-08-09","CY-1274527"
"DE009044","2023-11-29","BF-1121518"
"DE009045","2023-11-08","AH-102101404"
"DE009046","2023-08-25","SS-2051536"
"DE009047","2023-11-14","CT-11995118"
"DE009048","2024-05-22","NW-1840058"
"DE009049","2023-01-06","RF-1973559"
"DE009050","2024-06-02","NG-184301402"
"DE009051","2023-01-08","NW-1840039"
"DE009052","2024-01-17","HP-148151408"
"DE009053","2023-04-12","VP-2176039"
"DE009054","2023-08-08","SM-2090558"
"DE009055","2023-01-28","SW-10350134"
"DE009056","2023-08-06","LS-1694564"
"DE009057","2023-02-14","FH-1427582"
"DE009058","2023-07-07","TH-215501408"
"DE009059","2023-05-03","SR-2074055"
"DE009060","2023-09-29","AF-885107"
"DE009061","2024-06-08","MH-1762031"
"DE009062","2024-05-09","GM-14500144"
"DE009063","2024-06-16","VP-11760108"
"DE009064","2024-01-10","HG-1496551"
"DE009065","2023-06-24","CM-12160102"
"DE009066","2023-12-14","DL-129251408"
"DE009067","2023-07-04","KC-6675117"
"DE009068","2024-05-13","HG-14965130"
"DE009069","2023-08-23","TP-21415139"
"DE009070","2024-01-15","RD-19720113"
"DE009071","2024-02-16","JP-15520139"
"DE009072","2023-02-10","ZD-1192561"
"DE009073","2023-09-09","JR-1567093"
"DE009074","2023-06-22","NF-183857"
"DE009075","2024-06-11","JB-154001406"
"DE009076","2023-12-10","DW-131951404"
"DE009077","2023-02-12","SU-206651402"
"DE009078","2024-02-09","GH-441086"
"DE009079","2023-07-20","RH-1949554"
"DE009080","2023-06-08","AG-33086"
"DE009081","2023-08-12","DB-1340548"
"DE009082","2024-06-27","DK-31504"
"DE009083","2023-07-26","VD-1167061"
"DE009084","2023-09-28","AB-1025545"
"DE009085","2023-03-03","TB-2140098"
"DE009086","2023-12-12","SV-20365130"
"DE009087","2023-04-22","SU-1066569"
"DE009088","2023-12-24","RR-1931566"
"DE009089","2023-01-29","AH-1019564"
"DE009090","2023-08-15","DJ-363069"
"DE009091","2024-01-11","PO-88653"
"DE009092","2023-01-02","ML-1775527"
"DE009093","2023-06-12","SE-201108"
"DE009094","2024-05-02","VD-11670116"
"DE009095","2024-01-19","AB-100601402"
"DE009096","2023-12-15","MC-1759014"
"DE009097","2023-12-12","ME-173205"
"DE009098","2024-05-14","BG-1103536"
"DE009099","2023-12-31","NR-185501406"
"DE009100","2023-05-31","HZ-1495027"
"DE009101","2024-05-23","RW-9540117"
"DE009102","2023-09-18","SG-108909"
"DE009103","2024-04-15","JS-160301408"
"DE009104","2023-12-29","MV-1819018"
"DE009105","2023-12-30","JP-161357"
"DE009106","2023-07-26","HK-14890125"
"DE009107","2024-02-22","MF-182501404"
"DE009108","2024-03-14","CS-1213045"
"DE009109","2023-07-20","AC-4203"
"DE009110","2023-05-18","SC-2038051"
"DE009111","2024-05-09","CR-125807"
"DE009112","2023-05-14","CD-1198027"
"DE009113","2024-06-12","GT-1475548"
"DE009114","2023-11-12","DB-1336051"
"DE009115","2023-05-03","LC-1688591"
"DE009116","2023-06-28","MC-1742518"
"DE009117","2023-04-05","AJ-107951404"
"DE009118","2023-10-13","EH-1418548"
"DE009119","2024-07-02","IM-5055134"
"DE009120","2023-03-01","JF-549013"
"DE009121","2023-07-13","BE-1145548"
"DE009122","2023-10-25","MK-1790527"
"DE009123","2023-07-17","RW-1969066"
"DE009124","2023-09-11","MS-173657"
"DE009125","2023-09-09","BS-115901402"
"DE009126","2023-08-09","TP-11565108"
"DE009127","2024-03-24","TT-2146082"
"DE009128","2024-03-06","HK-148901408"
"DE009129","2024-02-29","PM-913560"
"DE009130","2023-06-17","CR-1258058"
"DE009131","2024-07-23","JH-1543055"
"DE009132","2024-07-09","PP-1895551"
"DE009133","2023-07-03","SZ-2003559"
"DE009134","2023-04-23","CC-12220120"
"DE009135","2024-03-06","AJ-1078091"
"DE009136","2024-01-01","CD-198095"
"DE009137","2023-11-08","DK-129858"
"DE009138","2023-11-19","JM-1558092"
"DE009139","2023-11-24","JB-6000110"
"DE009140","2023-12-04","RL-9615137"
"DE009141","2023-01-20","MC-1760582"
"DE009142","2023-07-23","DP-1339026"
"DE009143","2023-07-31","TB-1105595"
"DE009144","2023-04-22","ML-1741045"
"DE009145","2023-10-16","JL-152351408"
"DE009146","2024-05-28","RB-1979527"
"DE009147","2024-01-13","SA-1083049"
"DE009148","2023-11-20","EH-14005139"
"DE009149","2023-07-24","CM-1211545"
"DE009150","2023-01-13","EJ-3720117"
"DE009151","2024-05-01","TS-2137097"
"DE009152","2024-06-16","RD-1990027"
"DE009153","2024-06-16","MS-783068"
"DE009154","2023-05-09","SC-20380143"
"DE009155","2023-10-24","JL-1550518"
"DE009156","2023-11-18","RH-949561"
"DE009157","2023-02-24","JD-157901402"
"DE009158","2023-02-09","ND-8460147"
"DE009159","2024-04-12","HM-1486064"
"DE009160","2024-06-26","ND-846060"
"DE009161","2023-05-08","JA-159701406"
"DE009162","2023-02-19","EC-405029"
"DE009163","2023-12-29","BP-11290113"
"DE009164","2024-07-21","CM-1181597"
"DE009165","2023-01-09","JK-16090130"
"DE009166","2024-05-24","ND-183701408"
"DE009167","2023-05-10","CS-1235598"
"DE009168","2024-05-09","RB-1970555"
"DE009169","2023-02-24","GW-146057"
"DE009170","2024-03-04","AG-1052555"
"DE009171","2023-07-10","DB-131201402"
"DE009172","2023-04-13","NP-1832511"
"DE009173","2023-07-07","AR-1051056"
"DE009174","2023-07-29","AP-109151408"
"DE009175","2024-05-12","SC-10695117"
"DE009176","2023-11-08","BT-1144088"
"DE009177","2023-08-18","DG-330095"
"DE009178","2024-04-05","SL-201551406"
"DE009179","2023-10-10","RB-197051402"
"DE009180","2024-07-13","HG-1484548"
"DE009181","2024-06-16","DK-130901406"
"DE009182","2024-06-28","AH-19595"
"DE009183","2024-04-13","AG-1027039"
"DE009184","2023-02-12","DJ-13630130"
"DE009185","2023-07-31","GP-4740110"
"DE009186","2023-10-29","HJ-4875117"
"DE009187","2023-02-20","Dl-13600121"
"DE009188","2023-05-02","AH-1003036"
"DE009189","2023-03-30","JM-55808"
"DE009190","2023-01-30","TH-2111545"
"DE009191","2023-06-08","NC-1862511"
"DE009192","2024-06-24","BE-1335108"
"DE009193","2023-05-13","NP-1870036"
"DE009194","2023-11-01","DM-3345131"
"DE009195","2023-07-04","AW-840107"
"DE009196","2023-09-10","JF-153551406"
"DE009197","2023-05-29","EM-140651408"
"DE009198","2023-10-12","AB-102551408"
"DE009199","2023-01-19","LT-1711018"
"DE009200","2024-06-24","JC-538561"
"DE009201","2024-04-12","JO-1528058"
"DE009202","2024-04-03","JP-16135139"
"DE009203","2023-06-08","KH-16630139"
"DE009204","2023-01-04","PR-888023"
"DE009205","2023-03-16","AI-10855120"
"DE009206","2024-04-12","DV-3045108"
"DE009207","2023-02-20","JS-559595"
"DE009208","2023-01-15","DB-1291059"
"DE009209","2024-02-27","AJ-94595"
"DE009210","2023-08-12","PF-1912092"
"DE009211","2024-02-02","AR-104057"
"DE009212","2024-07-03","DB-366038"
"DE009213","2024-01-10","YC-1189522"
"DE009214","2023-01-14","BG-11740139"
"DE009215","2024-07-02","CL-1890117"
"DE009216","2023-11-18","GD-1459027"
"DE009217","2023-01-06","CM-2445111"
"DE009218","2024-02-24","PW-1924059"
"DE009219","2023-09-19","RO-1978055"
"DE009220","2023-10-28","DR-129401402"
"DE009221","2024-06-18","JM-152501406"
"DE009222","2023-03-01","JC-16105124"
"DE009223","2023-03-27","EC-1405097"
"DE009224","2023-02-08","AJ-96033"
"DE009225","2024-02-13","NS-864075"
"DE009226","2023-03-26","AH-106908"
"DE009227","2023-07-10","SD-1048595"
"DE009228","2023-05-19","SJ-20215127"
"DE009229","2023-12-09","BS-1166528"
"DE009230","2023-10-24","MW-1822036"
"DE009231","2024-02-12","EM-1414028"
"DE009232","2023-10-07","CC-1222036"
"DE009233","2024-02-25","LB-1673531"
"DE009234","2024-03-08","DJ-134207"
"DE009235","2024-03-05","BD-16053"
"DE009236","2023-07-08","DG-133007"
"DE009237","2023-07-22","PR-1888018"
"DE009238","2024-07-17","CS-124601406"
"DE009239","2023-07-19","DP-3390137"
"DE009240","2024-03-25","DL-1333045"
"DE009241","2024-04-27","TB-213551406"
"DE009242","2024-06-07","CV-12805139"
"DE009243","2023-04-10","MS-175307"
"DE009244","2024-03-30","EH-1400559"
"DE009245","2024-02-24","CS-186061"
"DE009246","2023-09-07","MC-1813031"
"DE009247","2024-02-15","PG-18895139"
"DE009248","2024-02-22","LP-1709518"
"DE009249","2023-09-18","CR-1282045"
"DE009250","2023-09-25","RK-193001406"
"DE009251","2023-08-17","CC-24303"
"DE009252","2024-06-07","RK-930079"
"DE009253","2023-06-22","CC-122201408"
"DE009254","2023-10-10","CT-11995120"
"DE009255","2023-02-03","PV-1898558"
"DE009256","2023-03-30","PM-191357"
"DE009257","2024-01-30","CM-183033"
"DE009258","2023-01-14","CR-127301402"
"DE009259","2024-04-26","SG-206057"
"DE009260","2023-08-07","DM-301560"
"DE009261","2023-08-29","SS-1059049"
"DE009262","2023-03-23","JE-1561059"
"DE009263","2023-07-05","AC-66061"
"DE009264","2024-04-30","ST-2053039"
"DE009265","2023-02-13","SD-20485130"
"DE009266","2023-11-08","KB-658568"
"DE009267","2023-03-26","SD-204857"
"DE009268","2023-01-19","TD-209951404"
"DE009269","2024-03-09","RS-987061"
"DE009270","2023-03-20","TC-10980115"
"DE009271","2023-11-21","TB-2105562"
"DE009272","2024-04-16","LC-70503"
"DE009273","2024-07-05","NS-18640102"
"DE009274","2024-07-07","SC-200501402"
"DE009275","2024-07-08","DM-133451406"
"DE009276","2024-03-02","RB-1936059"
"DE009277","2023-06-02","PW-1924082"
"DE009278","2024-03-08","MH-17785139"
"DE009279","2024-03-27","LH-1690039"
"DE009280","2023-02-17","SP-206201402"
"DE009281","2023-08-22","ES-140201404"
"DE009282","2023-07-12","MJ-1774054"
"DE009283","2023-11-05","DW-1348048"
"DE009284","2024-04-15","RS-1942027"
"DE009285","2023-10-18","SM-1032095"
"DE009286","2023-09-13","HG-150251408"
"DE009287","2023-12-09","BD-1163551"
"DE009288","2023-08-22","JD-5895129"
"DE009289","2024-02-29","KB-166001402"
"DE009290","2023-03-04","EH-137651406"
"DE009291","2024-02-07","MP-1796528"
"DE009292","2024-06-05","CM-12235120"
"DE009293","2024-04-27","JH-543035"
"DE009294","2024-03-20","SM-2095064"
"DE009295","2023-03-06","DL-129251406"
"DE009296","2024-03-13","DL-3315108"
"DE009297","2023-07-15","DG-330095"
"DE009298","2023-12-05","JF-1556558"
"DE009299","2023-07-17","DL-1292559"
"DE009300","2024-02-13","TM-2101082"
"DE009301","2023-09-16","TT-2146031"
"DE009302","2023-08-28","NS-1850562"
"DE009303","2024-02-05","RL-1961558"
"DE009304","2023-09-19","DV-134651404"
"DE009305","2023-02-12","TG-2131036"
"DE009306","2023-06-22","JD-1589558"
"DE009307","2024-04-06","DF-1313592"
"DE009308","2023-07-17","GZ-1447048"
"DE009309","2024-06-05","RO-97804"
"DE009310","2023-05-28","BW-1111036"
"DE009311","2023-08-01","KH-1651058"
"DE009312","2024-01-31","DJ-1351082"
"DE009313","2023-02-15","TC-10980110"
"DE009314","2024-04-16","BM-1114055"
"DE009315","2023-10-18","KM-166601406"
"DE009316","2023-10-29","DL-133151408"
"DE009317","2023-02-02","ML-826513"
"DE009318","2023-02-05","SB-1018569"
"DE009319","2023-07-24","MG-7875129"
"DE009320","2023-11-18","PW-19240139"
"DE009321","2023-05-08","PA-906061"
"DE009322","2023-11-01","DM-1295555"
"DE009323","2023-11-24","LC-169301402"
"DE009324","2023-09-28","MG-17875139"
"DE009325","2023-10-24","AG-330129"
"DE009326","2023-04-22","FH-143501408"
"DE009327","2023-10-08","AM-70513"
"DE009328","2024-03-01","PW-1903051"
"DE009329","2023-10-09","HK-1489045"
"DE009330","2024-02-28","BP-1115536"
"DE009331","2023-01-13","LT-7110129"
"DE009332","2024-02-11","NH-186107"
"DE009333","2023-11-09","BF-11005143"
"DE009334","2023-08-29","TB-11190137"
"DE009335","2023-05-25","HG-1502527"
"DE009336","2023-03-16","DK-1337536"
"DE009337","2024-05-15","SG-2089082"
"DE009338","2024-01-04","MC-727595"
"DE009339","2023-02-24","SL-101553"
"DE009340","2023-04-03","DB-130601402"
"DE009341","2024-01-22","JP-1546055"
"DE009342","2024-06-14","AH-1069028"
"DE009343","2023-09-11","MW-182201406"
"DE009344","2023-03-07","PJ-1883564"
"DE009345","2023-11-15","SC-2002021"
"DE009346","2023-10-21","SV-20815139"
"DE009347","2023-12-26","JH-158201402"
"DE009348","2023-12-18","DD-135701402"
"DE009349","2023-04-28","DC-1285051"
"DE009350","2023-09-28","MK-1816097"
"DE009351","2024-06-12","CS-121301404"
"DE009352","2024-06-04","BN-1147018"
"DE009353","2023-12-06","AH-1003051"
"DE009354","2024-02-17","SV-2036555"
"DE009355","2024-07-06","TT-2126539"
"DE009356","2024-01-06","CM-124451404"
"DE009357","2023-02-07","JO-1514548"
"DE009358","2024-01-07","PW-1924082"
"DE009359","2024-01-20","GT-147101406"
"DE009360","2023-08-12","BS-1138059"
"DE009361","2024-04-14","LC-168701408"
"DE009362","2023-09-11","EH-13765124"
"DE009363","2023-04-30","KW-1657080"
"DE009364","2023-03-04","TR-213251404"
"DE009365","2024-05-19","RB-946569"
"DE009366","2024-06-11","AM-1070539"
"DE009367","2024-06-08","JK-1609036"
"DE009368","2023-07-01","DO-343586"
"DE009369","2023-08-19","CS-213022"
"DE009370","2023-03-09","JW-1522039"
"DE009371","2023-01-05","GK-4620137"
"DE009372","2023-11-16","GZ-1454536"
"DE009373","2023-07-04","AR-1034544"
"DE009374","2024-01-03","RF-9840142"
"DE009375","2023-04-24","PJ-19015143"
"DE009376","2023-04-23","KD-1661545"
"DE009377","2023-01-19","DB-3555122"
"DE009378","2023-05-09","RH-195101406"
"DE009379","2024-03-25","LS-694560"
"DE009380","2023-11-26","SE-2011031"
"DE009381","2024-05-07","BD-177086"
"DE009382","2023-05-27","SB-10185108"
"DE009383","2023-05-17","NS-8505103"
"DE009384","2023-02-09","GB-4530134"
"DE009385","2024-02-01","CL-1270091"
"DE009386","2023-11-09","SW-2027564"
"DE009387","2024-03-06","TG-2164045"
"DE009388","2024-02-18","ML-826538"
"DE009389","2024-03-24","RM-196751406"
"DE009390","2024-04-22","JP-16135102"
"DE009391","2023-11-07","VG-1180561"
"DE009392","2023-01-29","DL-1292548"
"DE009393","2023-10-12","JC-157751402"
"DE009394","2024-02-06","GM-4680110"
"DE009395","2023-03-31","BP-1050134"
"DE009396","2023-02-13","LM-17065102"
"DE009397","2023-05-26","TS-2137055"
"DE009398","2024-01-11","KB-163157"
"DE009399","2024-03-14","DL-13330139"
"DE009400","2024-07-18","MH-1778559"
"DE009401","2023-04-28","SC-20260130"
"DE009402","2023-11-06","JF-1519048"
"DE009403","2023-11-28","AJ-945137"
"DE009404","2024-01-25","CS-213022"
"DE009405","2023-08-04","KM-1622582"
"DE009406","2023-11-20","SC-2077082"
"DE009407","2023-07-23","VG-218051408"
"DE009408","2024-02-28","DK-128951408"
"DE009409","2023-10-29","JH-1618058"
"DE009410","2023-10-04","BE-1410129"
"DE009411","2024-06-16","HZ-495068"
"DE009412","2023-09-10","DW-1348082"
"DE009413","2024-04-23","IM-1507048"
"DE009414","2023-12-09","CS-1217559"
"DE009415","2024-01-17","SW-20350102"
"DE009416","2024-01-17","SE-2011098"
"DE009417","2023-01-25","VT-1170095"
"DE009418","2023-06-18","KC-654060"
"DE009419","2023-12-24","RD-1972054"
"DE009420","2023-06-27","RM-1937526"
"DE009421","2023-09-05","JK-1609064"
"DE009422","2023-11-06","KL-166451406"
"DE009423","2024-06-17","MF-176651408"
"DE009424","2023-04-30","CL-270029"
"DE009425","2023-03-28","DP-3165136"
"DE009426","2024-07-01","HM-1498018"
"DE009427","2023-02-14","EM-1420055"
"DE009428","2024-04-30","RM-196751406"
"DE009429","2023-06-11","JR-15670139"
"DE009430","2024-02-15","MH-802523"
"DE009431","2023-10-22","DW-3540145"
"DE009432","2024-04-20","AH-1069031"
"DE009433","2024-03-13","RF-1984093"
"DE009434","2023-07-31","TW-11025107"
"DE009435","2023-10-16","JM-1619527"
"DE009436","2023-12-11","LR-703586"
"DE009437","2023-01-23","SC-2026059"
"DE009438","2023-11-10","RR-931532"
"DE009439","2023-09-02","NB-865533"
"DE009440","2023-08-15","JH-1543097"
"DE009441","2023-05-26","DB-1355582"
"DE009442","2023-05-20","FH-1427531"
"DE009443","2023-02-19","TB-2162588"
"DE009444","2023-08-01","MD-1786092"
"DE009445","2023-01-12","KB-163151406"
"DE009446","2023-02-28","CK-1220518"
"DE009447","2023-04-22","CA-2775117"
"DE009448","2023-03-31","AH-58560"
"DE009449","2023-02-24","CA-205561"
"DE009450","2023-05-31","LC-17050143"
"DE009451","2024-05-08","CP-1234058"
"DE009452","2024-07-21","TS-11340137"
"DE009453","2023-02-21","JD-60152"
"DE009454","2024-06-15","BE-11410144"
