"ID_REGLEMENT","ID_FACTURE","NB_MONTANT_REGLEMENT"
"RGLT12049","FA021205","17284.8"
"RGLT12050","FA019056","154290"
"RGLT12051","FA008467","37128"
"RGLT12052","FA011350","34029.6"
"RGLT12053","FA005463","58445.2"
"RGLT12054","FA021975","122038"
"RGLT12055","FA014806","19630.8"
"RGLT12056","FA007365","32871.3"
"RGLT12057","FA024624","34003.2"
"RGLT12058","FA018903","11551.2"
"RGLT12059","FA023886","42583.2"
"RGLT12060","FA010128","125113.1"
"RGLT12061","FA020152","72980.6"
"RGLT12062","FA019900","18961.8"
"RGLT12063","FA003017","29425.2"
"RGLT12064","FA018405","98268"
"RGLT12065","FA022597","19516"
"RGLT12066","FA000358","30567.6"
"RGLT12067","FA014639","31455.9"
"RGLT12068","FA005570","55785.1"
"RGLT12069","FA013683","35266"
"RGLT12070","FA008486","74850.25"
"RGLT12071","FA015644","55406.4"
"RGLT12072","FA008548","104779.8"
"RGLT12073","FA021671","3634.4"
"RGLT12074","FA013309","210509.6"
"RGLT12075","FA015911","7678"
"RGLT12076","FA014536","106246.8"
"RGLT12077","FA007752","25920"
"RGLT12078","FA009339","102149.1"
"RGLT12079","FA021373","119644"
"RGLT12080","FA002845","61843.1"
"RGLT12081","FA020764","124682.4"
"RGLT12082","FA001269","24108"
"RGLT12083","FA017578","55250"
"RGLT12084","FA005016","118312.65"
"RGLT12085","FA021576","19835.2"
"RGLT12086","FA016685","47116.2"
"RGLT12087","FA025231","93950.4"
"RGLT12088","FA009539","56211.1"
"RGLT12089","FA006364","73986"
"RGLT12090","FA013787","15300"
"RGLT12091","FA018352","35654.8"
"RGLT12092","FA004823","108652.45"
"RGLT12093","FA016282","57165.9"
"RGLT12094","FA010601","33474.75"
"RGLT12095","FA011354","180846.4"
"RGLT12096","FA008505","26169.6"
"RGLT12097","FA013459","116721.4"
"RGLT12098","FA007772","43272.75"
"RGLT12099","FA015987","1535.6"
"RGLT12100","FA021626","65511.7"
"RGLT12101","FA022925","93205.5"
"RGLT12102","FA008561","86311.9"
"RGLT12103","FA020589","89699"
"RGLT12104","FA011424","85962.15"
"RGLT12105","FA016433","14452.9"
"RGLT12106","FA013084","169726.7"
"RGLT12107","FA003709","28053.9"
"RGLT12108","FA012044","8280.3"
"RGLT12109","FA024525","90040.2"
"RGLT12110","FA006577","115530.8"
"RGLT12111","FA015347","23019.6"
"RGLT12112","FA013571","105448.1"
"RGLT12113","FA006808","137713.2"
"RGLT12114","FA006469","150295.25"
"RGLT12115","FA007704","81560.5"
"RGLT12116","FA012325","4977"
"RGLT12117","FA004832","27412.95"
"RGLT12118","FA015884","14241.15"
"RGLT12119","FA016434","30948.75"
"RGLT12120","FA000505","127662.7"
"RGLT12121","FA013819","87490.05"
"RGLT12122","FA018923","85453.2"
"RGLT12123","FA010544","116876.1"
"RGLT12124","FA009906","133081.2"
"RGLT12125","FA009410","193842.5"
"RGLT12126","FA009319","64409.4"
"RGLT12127","FA009190","4741.2"
"RGLT12128","FA019322","2291.1"
"RGLT12129","FA001426","22068.5"
"RGLT12130","FA023219","62337.6"
"RGLT12131","FA016310","50153.6"
"RGLT12132","FA018649","56599.2"
"RGLT12133","FA022838","92987.4"
"RGLT12134","FA003227","135470"
"RGLT12135","FA024655","29817.8"
"RGLT12136","FA006080","85368"
"RGLT12137","FA007248","25326"
"RGLT12138","FA002448","21331.8"
"RGLT12139","FA012117","34377"
"RGLT12140","FA003349","39712"
"RGLT12141","FA017058","31311"
"RGLT12142","FA021687","47224"
"RGLT12143","FA002574","237206"
"RGLT12144","FA009732","38110.6"
"RGLT12145","FA003255","2321.55"
"RGLT12146","FA007501","139950.9"
"RGLT12147","FA021819","34807.5"
"RGLT12148","FA006830","12922.8"
"RGLT12149","FA006503","8932"
"RGLT12150","FA017630","88778.8"
"RGLT12151","FA021834","50500.8"
"RGLT12152","FA021508","79800"
"RGLT12153","FA004791","76420.8"
"RGLT12154","FA018894","72136.5"
"RGLT12155","FA019435","89524.7"
"RGLT12156","FA002351","67544.4"
"RGLT12157","FA008488","15214.5"
"RGLT12158","FA006153","144732.9"
"RGLT12159","FA006630","81660"
"RGLT12160","FA020645","12684"
"RGLT12161","FA012249","184736.95"
"RGLT12162","FA014829","4592"
"RGLT12163","FA014264","49436"
"RGLT12164","FA012217","159565.2"
"RGLT12165","FA014188","70160"
"RGLT12166","FA004691","69613.05"
"RGLT12167","FA022780","27810"
"RGLT12168","FA012788","32269.6"
"RGLT12169","FA024757","54817.35"
"RGLT12170","FA018186","14221.2"
"RGLT12171","FA011785","107773.5"
"RGLT12172","FA016852","119733.6"
"RGLT12173","FA000121","103945.05"
"RGLT12174","FA014016","58446.5"
"RGLT12175","FA025229","157088.7"
"RGLT12176","FA016845","55721.6"
"RGLT12177","FA007134","183691.8"
"RGLT12178","FA016855","13962.8"
"RGLT12179","FA011169","145971.9"
"RGLT12180","FA015536","212512.1"
"RGLT12181","FA021033","51405.9"
"RGLT12182","FA007919","29716.5"
"RGLT12183","FA022500","110215"
"RGLT12184","FA005567","93426"
"RGLT12185","FA014315","53983.3"
"RGLT12186","FA013310","38929"
"RGLT12187","FA015173","51416.25"
"RGLT12188","FA008586","36355.2"
"RGLT12189","FA019611","44676"
"RGLT12190","FA016675","66983.7"
"RGLT12191","FA004377","9482.4"
"RGLT12192","FA011973","45686.8"
"RGLT12193","FA002920","143924.4"
"RGLT12194","FA009249","89461.2"
"RGLT12195","FA018501","127550.2"
"RGLT12196","FA012813","40516"
"RGLT12197","FA013216","19778.85"
"RGLT12198","FA004742","111024.2"
"RGLT12199","FA025069","66382"
"RGLT12200","FA022246","75601.6"
"RGLT12201","FA015032","95472"
"RGLT12202","FA023671","31710"
"RGLT12203","FA007135","38594.4"
"RGLT12204","FA019787","37444.6"
"RGLT12205","FA002061","61394.4"
"RGLT12206","FA014859","21373"
"RGLT12207","FA008665","41244"
"RGLT12208","FA021324","67806.6"
"RGLT12209","FA003804","36851.4"
"RGLT12210","FA007945","112454.4"
"RGLT12211","FA022770","81417.6"
"RGLT12212","FA020124","66715.35"
"RGLT12213","FA001576","22848.6"
"RGLT12214","FA002053","22736"
"RGLT12215","FA024689","51948"
"RGLT12216","FA018618","7268.8"
"RGLT12217","FA012435","25647.6"
"RGLT12218","FA024243","116161.8"
"RGLT12219","FA013507","97252.6"
"RGLT12220","FA005857","88996.8"
"RGLT12221","FA023242","71074.65"
"RGLT12222","FA002863","108865.3"
"RGLT12223","FA009638","6497.4"
"RGLT12224","FA009533","22209.6"
"RGLT12225","FA005516","177903"
"RGLT12226","FA003945","122027.5"
"RGLT12227","FA001823","9777.6"
"RGLT12228","FA010337","122309"
"RGLT12229","FA000057","202594.1"
"RGLT12230","FA016495","60255"
"RGLT12231","FA017004","53058.4"
"RGLT12232","FA013961","65988"
"RGLT12233","FA009405","51370"
"RGLT12234","FA020367","102885.1"
"RGLT12235","FA015460","60282.6"
"RGLT12236","FA008462","48674.85"
"RGLT12237","FA021319","67772.4"
"RGLT12238","FA014178","47047"
"RGLT12239","FA005074","75288.45"
"RGLT12240","FA010175","5761.8"
"RGLT12241","FA023082","19740"
"RGLT12242","FA013867","36657.6"
"RGLT12243","FA011000","10083.6"
"RGLT12244","FA008530","49698"
"RGLT12245","FA008386","8631"
"RGLT12246","FA024002","75346.75"
"RGLT12247","FA015951","133860.4"
"RGLT12248","FA000643","128067.4"
"RGLT12249","FA010480","85462.8"
"RGLT12250","FA000252","42808"
"RGLT12251","FA014095","270811.8"
"RGLT12252","FA006873","39452.4"
"RGLT12253","FA001726","148199.2"
"RGLT12254","FA014003","95834.8"
"RGLT12255","FA017191","9045"
"RGLT12256","FA019055","19901.15"
"RGLT12257","FA016493","13197.6"
"RGLT12258","FA014836","3104.4"
"RGLT12259","FA019682","47073.6"
"RGLT12260","FA019005","12410"
"RGLT12261","FA003864","35172.6"
"RGLT12262","FA023636","116354.95"
"RGLT12263","FA002491","28367"
"RGLT12264","FA008591","43171.8"
"RGLT12265","FA021152","56842.5"
"RGLT12266","FA013739","26104.4"
"RGLT12267","FA013048","25766.4"
"RGLT12268","FA023255","26520"
"RGLT12269","FA010312","60163"
"RGLT12270","FA014253","71434"
"RGLT12271","FA006755","70378"
"RGLT12272","FA003975","9716.7"
"RGLT12273","FA015100","44889.6"
"RGLT12274","FA002121","88576.5"
"RGLT12275","FA002571","124582.4"
"RGLT12276","FA008560","57249.7"
"RGLT12277","FA007565","47401.2"
"RGLT12278","FA007081","185994.8"
"RGLT12279","FA021757","18889.5"
"RGLT12280","FA009587","5226"
"RGLT12281","FA001867","198046.25"
"RGLT12282","FA006073","59557.65"
"RGLT12283","FA013180","48840.95"
"RGLT12284","FA011792","45914.4"
"RGLT12285","FA003237","4399.2"
"RGLT12286","FA018416","146939"
"RGLT12287","FA021848","6543.6"
"RGLT12288","FA019698","28442.4"
"RGLT12289","FA018541","196197.6"
"RGLT12290","FA022137","56350.2"
"RGLT12291","FA005713","192090.7"
"RGLT12292","FA017204","107128.5"
"RGLT12293","FA019460","1743"
"RGLT12294","FA015682","50695.2"
"RGLT12295","FA001557","66284.8"
"RGLT12296","FA018628","20052.75"
"RGLT12297","FA009813","148068.8"
"RGLT12298","FA000722","16384.5"
"RGLT12299","FA018731","127089.1"
"RGLT12300","FA023280","5184.9"
"RGLT12301","FA014374","6888"
"RGLT12302","FA000552","112830.6"
"RGLT12303","FA013271","58600.1"
"RGLT12304","FA001411","47922"
"RGLT12305","FA016341","85174.15"
"RGLT12306","FA023048","81472.3"
"RGLT12307","FA021223","31634.4"
"RGLT12308","FA003695","66698.1"
"RGLT12309","FA020906","27168"
"RGLT12310","FA011359","81844.4"
"RGLT12311","FA024861","6965.2"
"RGLT12312","FA004738","24073"
"RGLT12313","FA010363","36894"
"RGLT12314","FA025180","17376.45"
"RGLT12315","FA023315","23706"
"RGLT12316","FA005880","57756"
"RGLT12317","FA017220","26160.2"
"RGLT12318","FA011475","1726.2"
"RGLT12319","FA017804","52080"
"RGLT12320","FA021562","81288.6"
"RGLT12321","FA002392","9444.75"
"RGLT12322","FA023129","124643"
"RGLT12323","FA014157","78298"
"RGLT12324","FA012866","41779.5"
"RGLT12325","FA010054","82954"
"RGLT12326","FA000719","9482.4"
"RGLT12327","FA018683","110850.2"
"RGLT12328","FA013402","8150.4"
"RGLT12329","FA013695","32032"
"RGLT12330","FA015235","8500.8"
"RGLT12331","FA019918","25492"
"RGLT12332","FA013632","166177"
"RGLT12333","FA007612","20018.25"
"RGLT12334","FA000754","54622.7"
"RGLT12335","FA009420","129164"
"RGLT12336","FA017861","32683.6"
"RGLT12337","FA009308","105543.55"
"RGLT12338","FA013121","13936"
"RGLT12339","FA001248","48142.5"
"RGLT12340","FA010296","9800"
"RGLT12341","FA004756","67759.2"
"RGLT12342","FA021478","120626.75"
"RGLT12343","FA017428","38037.3"
"RGLT12344","FA004828","35411"
"RGLT12345","FA024249","35470.05"
"RGLT12346","FA023833","49601"
"RGLT12347","FA003238","6329.4"
"RGLT12348","FA013567","23034"
"RGLT12349","FA012937","58560"
"RGLT12350","FA006880","122780"
"RGLT12351","FA017712","125044.4"
"RGLT12352","FA009348","12994.8"
"RGLT12353","FA019939","105084"
"RGLT12354","FA005197","38218.95"
"RGLT12355","FA012336","82519.8"
"RGLT12356","FA017467","54674.4"
"RGLT12357","FA001813","87141.2"
"RGLT12358","FA005967","114635.6"
"RGLT12359","FA004643","59001.75"
"RGLT12360","FA021310","48823.5"
"RGLT12361","FA014097","4635"
"RGLT12362","FA000688","54033"
"RGLT12363","FA017114","19554.15"
"RGLT12364","FA004075","109502.6"
"RGLT12365","FA015104","15267"
"RGLT12366","FA008537","18779.2"
"RGLT12367","FA010439","33516"
"RGLT12368","FA025286","18177.6"
"RGLT12369","FA005684","30523.5"
"RGLT12370","FA020619","120902.7"
"RGLT12371","FA004188","28006.5"
"RGLT12372","FA009128","132568.35"
"RGLT12373","FA022875","160958.35"
"RGLT12374","FA020691","132560.4"
"RGLT12375","FA019451","26646"
"RGLT12376","FA009726","34807.5"
"RGLT12377","FA001298","7596"
"RGLT12378","FA021881","4801.5"
"RGLT12379","FA020618","17448"
"RGLT12380","FA017391","50268.05"
"RGLT12381","FA010098","107201.6"
"RGLT12382","FA019446","65890.4"
"RGLT12383","FA015373","6904.8"
"RGLT12384","FA021260","109425"
"RGLT12385","FA004594","60267.6"
"RGLT12386","FA013403","62226.4"
"RGLT12387","FA007350","37361.45"
"RGLT12388","FA021812","6681.6"
"RGLT12389","FA011110","97932.25"
"RGLT12390","FA008820","35393.4"
"RGLT12391","FA012038","72422.4"
"RGLT12392","FA025367","97188"
"RGLT12393","FA008244","88619.3"
"RGLT12394","FA024077","7045"
"RGLT12395","FA021342","11517"
"RGLT12396","FA003926","1151.7"
"RGLT12397","FA019684","68901.45"
"RGLT12398","FA023037","87681.7"
"RGLT12399","FA002566","35305.2"
"RGLT12400","FA021866","80338.5"
"RGLT12401","FA024952","12405.75"
"RGLT12402","FA018131","195033"
"RGLT12403","FA020552","3933.6"
"RGLT12404","FA005696","56350.8"
"RGLT12405","FA024183","11538"
"RGLT12406","FA020548","42955.65"
"RGLT12407","FA018474","31070.4"
"RGLT12408","FA014837","53976.5"
"RGLT12409","FA023693","67410"
"RGLT12410","FA022864","53846.6"
"RGLT12411","FA013971","195607.25"
"RGLT12412","FA021045","78954"
"RGLT12413","FA018052","140465.6"
"RGLT12414","FA023381","25542"
"RGLT12415","FA002699","48979.35"
"RGLT12416","FA014036","157476"
"RGLT12417","FA025003","31377.6"
"RGLT12418","FA002674","924"
"RGLT12419","FA020461","87251.55"
"RGLT12420","FA012125","69411"
"RGLT12421","FA018971","4250.4"
"RGLT12422","FA010501","142238.4"
"RGLT12423","FA000456","40295.6"
"RGLT12424","FA018389","145520.8"
"RGLT12425","FA020576","94379.4"
"RGLT12426","FA011599","22982.4"
"RGLT12427","FA010640","155973.45"
"RGLT12428","FA025007","124819.9"
"RGLT12429","FA013120","23947.35"
"RGLT12430","FA001531","96785.05"
"RGLT12431","FA014133","27640.8"
"RGLT12432","FA022286","72055.2"
"RGLT12433","FA007822","34980"
"RGLT12434","FA019538","116013"
"RGLT12435","FA003688","4483.6"
"RGLT12436","FA002988","78688.5"
"RGLT12437","FA006207","68560.5"
"RGLT12438","FA024701","14022"
"RGLT12439","FA002105","226098.2"
"RGLT12440","FA013909","13584"
"RGLT12441","FA001143","47077.65"
"RGLT12442","FA004182","129443.4"
"RGLT12443","FA023313","91168.6"
"RGLT12444","FA022972","37022.4"
"RGLT12445","FA023350","29402.8"
"RGLT12446","FA010217","24418.8"
"RGLT12447","FA001460","37787.4"
"RGLT12448","FA020681","246661"
"RGLT12449","FA018617","5427"
"RGLT12450","FA002489","135472.5"
"RGLT12451","FA003793","7446"
"RGLT12452","FA002145","23528.4"
"RGLT12453","FA012618","122477.6"
"RGLT12454","FA015861","18499.05"
"RGLT12455","FA018767","38110.6"
"RGLT12456","FA012637","52956"
"RGLT12457","FA020803","23863"
"RGLT12458","FA001347","167526.2"
"RGLT12459","FA010975","23388"
"RGLT12460","FA005415","170929.4"
"RGLT12461","FA008827","26318.25"
"RGLT12462","FA002789","17216"
"RGLT12463","FA021798","94687.6"
"RGLT12464","FA019588","25238"
"RGLT12465","FA005144","48756.4"
"RGLT12466","FA024267","14308.8"
"RGLT12467","FA016952","10711.8"
"RGLT12468","FA006814","1809"
"RGLT12469","FA000606","84842.8"
"RGLT12470","FA019618","93501.6"
"RGLT12471","FA014660","83866.65"
"RGLT12472","FA021727","120098.8"
"RGLT12473","FA004761","24699.6"
"RGLT12474","FA007936","27202"
"RGLT12475","FA022611","8736"
"RGLT12476","FA013439","25460"
"RGLT12477","FA003501","42253.2"
"RGLT12478","FA007712","54572"
"RGLT12479","FA007327","22691.7"
"RGLT12480","FA020914","28231.2"
"RGLT12481","FA006155","73129.8"
"RGLT12482","FA008434","92335.8"
"RGLT12483","FA018713","4893"
"RGLT12484","FA005540","53094.15"
"RGLT12485","FA001180","46246.7"
"RGLT12486","FA009472","30083"
"RGLT12487","FA004148","24353"
"RGLT12488","FA005025","8164.4"
"RGLT12489","FA015714","13693.05"
"RGLT12490","FA008722","29243.5"
"RGLT12491","FA021414","55098.3"
"RGLT12492","FA013389","41239.8"
"RGLT12493","FA018513","93897.6"
"RGLT12494","FA001967","73580.4"
"RGLT12495","FA015828","17316"
"RGLT12496","FA007638","100091.2"
"RGLT12497","FA007397","54827.7"
"RGLT12498","FA020816","187234.8"
"RGLT12499","FA007692","20990.25"
"RGLT12500","FA009928","9917.6"
"RGLT12501","FA021645","38791.2"
"RGLT12502","FA004018","9477.6"
"RGLT12503","FA004031","119729"
"RGLT12504","FA019318","44856"
"RGLT12505","FA014372","25924.5"
"RGLT12506","FA000480","144633.7"
"RGLT12507","FA014387","117641.5"
"RGLT12508","FA022907","29223"
"RGLT12509","FA021186","70378"
"RGLT12510","FA001441","43143"
"RGLT12511","FA014984","60891.6"
"RGLT12512","FA022861","39042.85"
"RGLT12513","FA013768","18614.4"
"RGLT12514","FA016309","109186.2"
"RGLT12515","FA024082","41452.6"
"RGLT12516","FA017934","58900.8"
"RGLT12517","FA015455","118636.35"
"RGLT12518","FA014144","14821.8"
"RGLT12519","FA003843","14014"
"RGLT12520","FA010693","31399.2"
"RGLT12521","FA010428","37539.6"
"RGLT12522","FA021917","27258"
"RGLT12523","FA014236","110354.35"
"RGLT12524","FA021650","15624"
"RGLT12525","FA017367","48461.95"
"RGLT12526","FA016437","37499"
"RGLT12527","FA009185","290202.9"
"RGLT12528","FA002390","9673.65"
"RGLT12529","FA018212","30597.6"
"RGLT12530","FA006527","66215"
"RGLT12531","FA011024","109409.65"
"RGLT12532","FA004876","76419"
"RGLT12533","FA003989","50626.2"
"RGLT12534","FA015483","3140.5"
"RGLT12535","FA007674","30888"
"RGLT12536","FA025018","11694"
"RGLT12537","FA019597","79816.8"
"RGLT12538","FA011368","16651.2"
"RGLT12539","FA024642","142077"
"RGLT12540","FA008824","115512"
"RGLT12541","FA008347","22291.5"
"RGLT12542","FA018716","59158"
"RGLT12543","FA017770","57756"
"RGLT12544","FA010833","4207.2"
"RGLT12545","FA014410","15746.5"
"RGLT12546","FA012754","24245.1"
"RGLT12547","FA019810","64017.8"
"RGLT12548","FA011224","12098.1"
"RGLT12549","FA019119","49786.8"
"RGLT12550","FA008004","10054.8"
"RGLT12551","FA023646","112099.25"
"RGLT12552","FA024744","90343.5"
"RGLT12553","FA001466","92383.2"
"RGLT12554","FA002441","96900"
"RGLT12555","FA014956","4448.4"
"RGLT12556","FA022684","23517"
"RGLT12557","FA011806","20631.6"
"RGLT12558","FA006458","7680.9"
"RGLT12559","FA009228","134767.5"
"RGLT12560","FA012187","112213.2"
"RGLT12561","FA021059","103125.6"
"RGLT12562","FA005103","4590"
"RGLT12563","FA015792","52631.6"
"RGLT12564","FA011281","34449.8"
"RGLT12565","FA007725","24052.25"
"RGLT12566","FA025087","9777.6"
"RGLT12567","FA011461","47234.25"
"RGLT12568","FA022772","58200"
"RGLT12569","FA016526","21077"
"RGLT12570","FA023890","100465.1"
"RGLT12571","FA023085","102463.2"
"RGLT12572","FA021436","1902"
"RGLT12573","FA008658","16024.8"
"RGLT12574","FA015144","132046.2"
"RGLT12575","FA014091","16453.8"
"RGLT12576","FA013428","2296"
"RGLT12577","FA017610","21712"
"RGLT12578","FA023664","50112"
"RGLT12579","FA005676","53011.8"
"RGLT12580","FA003001","145872.4"
"RGLT12581","FA010625","42732.9"
"RGLT12582","FA024996","3912.3"
"RGLT12583","FA003160","23842.8"
"RGLT12584","FA008299","19017.6"
"RGLT12585","FA014132","38161.2"
"RGLT12586","FA004574","145335.95"
"RGLT12587","FA000941","34896"
"RGLT12588","FA013425","19720.05"
"RGLT12589","FA009496","53440.7"
"RGLT12590","FA024412","111512"
"RGLT12591","FA009478","71671"
"RGLT12592","FA014633","96276.4"
"RGLT12593","FA013968","10498.95"
"RGLT12594","FA006839","85939.2"
"RGLT12595","FA022293","55560.75"
"RGLT12596","FA004453","85682.4"
"RGLT12597","FA005491","180874.9"
"RGLT12598","FA017676","88354.2"
"RGLT12599","FA002538","64633"
"RGLT12600","FA002079","137632.9"
"RGLT12601","FA017837","90807.2"
"RGLT12602","FA012177","43164"
"RGLT12603","FA022411","215101.45"
"RGLT12604","FA017797","5414.4"
"RGLT12605","FA004657","42468"
"RGLT12606","FA024398","3933.6"
"RGLT12607","FA003480","101753.4"
"RGLT12608","FA008605","51490.4"
"RGLT12609","FA006171","136449.6"
"RGLT12610","FA014439","15905.4"
"RGLT12611","FA010400","5552.4"
"RGLT12612","FA009953","5405.4"
"RGLT12613","FA024481","21538"
"RGLT12614","FA020899","4020"
"RGLT12615","FA014999","5178.6"
"RGLT12616","FA008895","145572"
"RGLT12617","FA011858","150655.05"
"RGLT12618","FA013858","15081"
"RGLT12619","FA022491","191085.9"
"RGLT12620","FA003476","155646.6"
"RGLT12621","FA008247","54439.95"
"RGLT12622","FA020740","8724"
"RGLT12623","FA024767","24411.6"
"RGLT12624","FA023265","53242.8"
"RGLT12625","FA010442","8055.6"
"RGLT12626","FA016038","47388"
"RGLT12627","FA023378","89034"
"RGLT12628","FA025277","8227.2"
"RGLT12629","FA020907","131850"
"RGLT12630","FA008075","33121.2"
"RGLT12631","FA024349","76938.3"
"RGLT12632","FA000443","135440.4"
"RGLT12633","FA012093","82308.6"
"RGLT12634","FA017439","30045.6"
"RGLT12635","FA015070","19011.3"
"RGLT12636","FA001399","15678"
"RGLT12637","FA021330","130532.3"
"RGLT12638","FA016429","25836.3"
"RGLT12639","FA004680","24835.2"
"RGLT12640","FA023710","9684"
"RGLT12641","FA025118","81995.4"
"RGLT12642","FA003394","16977.6"
"RGLT12643","FA007926","5541.6"
"RGLT12644","FA017408","17668.8"
"RGLT12645","FA018393","69245"
"RGLT12646","FA018234","29084.4"
"RGLT12647","FA010476","20326.5"
"RGLT12648","FA018375","29414"
"RGLT12649","FA023021","48706"
"RGLT12650","FA006652","94015.9"
"RGLT12651","FA010020","82247.2"
"RGLT12652","FA009932","51896.4"
"RGLT12653","FA015679","27302"
"RGLT12654","FA009938","17326.8"
"RGLT12655","FA024138","16358.4"
"RGLT12656","FA010694","122313"
"RGLT12657","FA007619","56078.4"
"RGLT12658","FA004697","144854.2"
"RGLT12659","FA022086","11844"
"RGLT12660","FA023767","35432.4"
"RGLT12661","FA001887","18245.7"
"RGLT12662","FA003827","94061.1"
"RGLT12663","FA012930","72292.2"
"RGLT12664","FA023971","76491.6"
"RGLT12665","FA019553","18627.25"
"RGLT12666","FA014048","30534"
"RGLT12667","FA006691","55964.1"
