"ID_FACTURE","CD_PRESTATION","NB_QUANTITE_FACTURE","NB_PRIX_HT","NB_PRIX_TTC"
"FA019011","PS0019","19","4815","4815"
"FA019762","PS0174","3","1507","1582.35"
"FA008863","PS0136","15","3166","3482.6"
"FA016848","PS0028","12","2114","2114"
"FA023856","PS0157","13","596","596"
"FA008751","PS0022","8","3106","3106"
"FA007753","PS0139","15","3529","3705.45"
"FA006905","PS0115","8","4570","5027"
"FA015022","PS0080","13","2482","2482"
"FA008111","PS0034","10","2908","2908"
"FA008271","PS0016","10","4420","5304"
"FA009613","PS0067","9","1824","1915.2"
"FA016547","PS0104","16","3030","3636"
"FA012293","PS0030","6","3765","4141.5"
"FA020476","PS0177","13","1076","1076"
"FA004958","PS0015","7","4308","4738.8"
"FA004448","PS0036","6","3506","4207.2"
"FA015840","PS0106","13","2784","3340.8"
"FA015468","PS0175","14","2398","2877.6"
"FA023820","PS0045","9","3895","4674"
"FA013256","PS0070","16","1148","1148"
"FA015300","PS0165","3","862","905.1"
"FA024307","PS0057","2","2855","3140.5"
"FA017036","PS0081","7","3916","4307.6"
"FA010857","PS0027","2","1108","1329.6"
"FA018083","PS0127","8","3451","3796.1"
"FA020227","PS0032","12","1857","1949.85"
"FA021462","PS0056","3","3253","3578.3"
"FA017425","PS0171","18","1863","1956.15"
"FA004088","PS0052","18","3823","3823"
"FA010712","PS0052","14","3823","3823"
"FA020491","PS0047","4","1271","1334.55"
"FA007811","PS0135","1","3908","4689.6"
"FA007833","PS0101","18","4494","5392.8"
"FA022750","PS0167","13","2672","2805.6"
"FA006178","PS0069","17","873","960.3"
"FA008566","PS0027","2","1108","1329.6"
"FA021852","PS0166","13","2363","2481.15"
"FA021896","PS0082","10","4269","4695.9"
"FA021280","PS0198","8","3668","4401.6"
"FA006417","PS0013","19","3409","3409"
"FA003015","PS0188","9","1923","2307.6"
"FA020568","PS0061","11","1652","1817.2"
"FA010388","PS0198","19","3668","4401.6"
"FA014711","PS0075","12","3943","4140.15"
"FA009281","PS0093","15","2999","3148.95"
"FA005846","PS0107","19","2693","3231.6"
"FA022945","PS0180","8","2164","2272.2"
"FA009329","PS0117","13","4835","5802"
"FA001043","PS0077","5","4739","5212.9"
"FA014404","PS0198","1","3668","4401.6"
"FA017881","PS0091","11","4055","4460.5"
"FA015250","PS0007","5","2921","3213.1"
"FA021827","PS0004","11","4618","5541.6"
"FA016538","PS0175","19","2398","2877.6"
"FA007596","PS0033","9","1340","1340"
"FA017527","PS0168","6","2550","2677.5"
"FA011661","PS0067","5","1824","1915.2"
"FA016798","PS0182","19","4712","4947.6"
"FA019915","PS0147","5","1530","1530"
"FA022576","PS0166","19","2363","2481.15"
"FA023005","PS0114","12","3975","4372.5"
"FA024724","PS0165","16","862","905.1"
"FA008617","PS0027","16","1108","1329.6"
"FA019418","PS0058","10","3666","4399.2"
"FA016408","PS0146","8","1742","1742"
"FA014764","PS0138","18","2809","2949.45"
"FA019067","PS0070","10","1148","1148"
"FA020189","PS0088","12","1464","1610.4"
"FA001093","PS0012","19","3469","4162.8"
"FA004261","PS0104","15","3030","3636"
"FA005286","PS0135","5","3908","4689.6"
"FA009084","PS0063","15","1391","1669.2"
"FA013368","PS0174","5","1507","1582.35"
"FA008679","PS0026","18","2578","3093.6"
"FA018514","PS0130","1","2449","2693.9"
"FA004149","PS0089","17","3356","3356"
"FA004310","PS0150","19","3275","3438.75"
"FA008735","PS0160","14","1396","1535.6"
"FA015813","PS0086","13","4872","5846.4"
"FA015510","PS0170","12","3820","4202"
"FA005656","PS0039","14","737","773.85"
"FA008808","PS0119","6","831","914.1"
"FA024683","PS0093","10","2999","3148.95"
"FA008176","PS0196","16","3273","3927.6"
"FA016153","PS0047","1","1271","1334.55"
"FA021202","PS0036","13","3506","4207.2"
"FA008659","PS0146","3","1742","1742"
"FA017045","PS0055","11","3539","3539"
"FA009086","PS0127","12","3451","3796.1"
"FA001536","PS0136","3","3166","3482.6"
"FA024345","PS0037","2","4777","5015.85"
"FA005922","PS0189","12","1018","1018"
"FA016857","PS0165","6","862","905.1"
"FA024252","PS0118","1","3828","4210.8"
"FA011620","PS0095","9","3247","3247"
"FA005809","PS0109","8","924","924"
"FA005045","PS0142","20","1183","1242.15"
"FA023059","PS0193","18","4880","4880"
"FA012864","PS0067","7","1824","1915.2"
"FA011522","PS0106","8","2784","3340.8"
"FA005626","PS0120","16","4751","5701.2"
"FA022789","PS0151","13","4869","5355.9"
"FA007859","PS0162","8","2580","2838"
"FA010760","PS0053","5","1852","2037.2"
"FA005032","PS0152","18","1962","1962"
"FA016009","PS0173","15","4850","4850"
"FA015386","PS0195","12","2296","2296"
"FA009550","PS0047","20","1271","1334.55"
"FA016741","PS0033","19","1340","1340"
"FA010521","PS0152","4","1962","1962"
"FA003014","PS0026","9","2578","3093.6"
"FA008207","PS0040","15","1880","1974"
"FA016705","PS0175","15","2398","2877.6"
"FA002023","PS0063","15","1391","1669.2"
"FA019006","PS0091","10","4055","4460.5"
"FA006534","PS0123","12","2137","2564.4"
"FA006578","PS0005","2","1255","1255"
"FA024333","PS0080","6","2482","2482"
"FA009695","PS0134","8","2614","3136.8"
"FA021886","PS0002","20","1184","1302.4"
"FA014435","PS0028","2","2114","2114"
"FA008273","PS0122","14","1558","1635.9"
"FA023915","PS0146","9","1742","1742"
"FA013526","PS0091","1","4055","4460.5"
"FA007911","PS0119","14","831","914.1"
"FA020355","PS0153","1","4044","4448.4"
"FA003147","PS0157","2","596","596"
"FA020972","PS0025","9","4960","5208"
"FA014011","PS0127","7","3451","3796.1"
"FA020766","PS0116","3","4508","4958.8"
"FA014673","PS0042","1","3772","4526.4"
"FA005902","PS0050","16","2801","3361.2"
"FA019692","PS0136","14","3166","3482.6"
"FA006590","PS0091","20","4055","4460.5"
"FA020451","PS0076","10","4709","4709"
"FA015474","PS0014","20","3304","3469.2"
"FA009296","PS0105","5","2785","2924.25"
"FA022173","PS0091","3","4055","4460.5"
"FA014855","PS0030","4","3765","4141.5"
"FA023085","PS0101","19","4494","5392.8"
"FA008569","PS0134","16","2614","3136.8"
"FA025017","PS0118","8","3828","4210.8"
"FA024676","PS0098","19","3639","3820.95"
"FA002785","PS0117","16","4835","5802"
"FA018429","PS0134","10","2614","3136.8"
"FA015685","PS0051","19","1179","1414.8"
"FA016464","PS0046","8","4813","5775.6"
"FA003930","PS0129","17","548","575.4"
"FA014735","PS0095","11","3247","3247"
"FA019097","PS0018","10","4405","4845.5"
"FA013743","PS0182","15","4712","4947.6"
"FA008428","PS0115","19","4570","5027"
"FA003657","PS0107","7","2693","3231.6"
"FA022375","PS0020","14","4856","5341.6"
"FA008230","PS0069","16","873","960.3"
"FA011735","PS0081","5","3916","4307.6"
"FA000687","PS0039","1","737","773.85"
"FA025036","PS0150","2","3275","3438.75"
"FA017607","PS0033","16","1340","1340"
"FA001916","PS0184","14","1840","2208"
"FA020014","PS0019","17","4815","4815"
"FA001230","PS0178","17","2534","2660.7"
"FA016700","PS0171","5","1863","1956.15"
"FA016865","PS0056","17","3253","3578.3"
"FA020400","PS0035","7","3653","4383.6"
"FA025219","PS0134","12","2614","3136.8"
"FA007173","PS0165","7","862","905.1"
"FA022305","PS0119","12","831","914.1"
"FA007872","PS0115","3","4570","5027"
"FA014842","PS0175","16","2398","2877.6"
"FA012752","PS0197","12","3502","3852.2"
"FA014134","PS0195","3","2296","2296"
"FA010809","PS0097","8","3905","4686"
"FA025392","PS0096","1","2802","2942.1"
"FA025313","PS0109","18","924","924"
"FA001642","PS0180","11","2164","2272.2"
"FA005880","PS0046","10","4813","5775.6"
"FA024037","PS0179","11","3886","4274.6"
"FA011520","PS0071","8","1285","1349.25"
"FA019863","PS0057","15","2855","3140.5"
"FA017690","PS0046","4","4813","5775.6"
"FA025340","PS0002","2","1184","1302.4"
"FA004914","PS0015","8","4308","4738.8"
"FA005878","PS0177","18","1076","1076"
"FA003039","PS0111","8","3335","4002"
"FA006284","PS0169","15","2716","3259.2"
"FA016930","PS0161","13","2912","2912"
"FA022160","PS0036","4","3506","4207.2"
"FA019086","PS0088","11","1464","1610.4"
"FA016600","PS0024","12","4289","5146.8"
"FA016927","PS0178","1","2534","2660.7"
"FA020772","PS0062","2","2182","2291.1"
"FA010763","PS0057","6","2855","3140.5"
"FA008131","PS0006","6","2045","2249.5"
"FA025224","PS0092","20","1266","1266"
"FA004612","PS0182","19","4712","4947.6"
"FA004834","PS0057","9","2855","3140.5"
"FA022957","PS0036","13","3506","4207.2"
"FA015788","PS0014","11","3304","3469.2"
"FA020674","PS0141","9","3556","3733.8"
"FA019213","PS0122","16","1558","1635.9"
"FA005965","PS0070","8","1148","1148"
"FA019842","PS0112","9","2886","3463.2"
"FA005073","PS0063","12","1391","1669.2"
"FA019203","PS0030","8","3765","4141.5"
"FA002237","PS0136","11","3166","3482.6"
"FA019464","PS0146","12","1742","1742"
"FA016764","PS0007","18","2921","3213.1"
"FA010931","PS0017","9","3898","3898"
"FA006138","PS0151","1","4869","5355.9"
"FA006661","PS0155","15","2134","2347.4"
"FA023055","PS0098","15","3639","3820.95"
"FA022754","PS0145","15","2505","2755.5"
"FA012402","PS0160","19","1396","1535.6"
"FA022318","PS0065","3","3011","3011"
"FA018844","PS0175","16","2398","2877.6"
"FA019078","PS0044","14","894","983.4"
"FA021179","PS0197","14","3502","3852.2"
"FA005375","PS0192","2","3081","3389.1"
"FA007282","PS0017","6","3898","3898"
"FA006851","PS0147","4","1530","1530"
"FA016846","PS0103","13","1326","1458.6"
"FA008884","PS0189","17","1018","1018"
"FA023326","PS0185","20","2944","3091.2"
"FA009938","PS0046","3","4813","5775.6"
"FA016753","PS0139","1","3529","3705.45"
"FA009953","PS0021","3","1716","1801.8"
"FA016248","PS0162","12","2580","2838"
"FA012915","PS0172","14","583","583"
"FA016728","PS0021","18","1716","1801.8"
"FA013162","PS0199","18","1317","1580.4"
"FA010742","PS0156","10","1047","1151.7"
"FA020524","PS0084","8","1596","1675.8"
"FA010692","PS0145","6","2505","2755.5"
"FA011101","PS0113","4","1421","1421"
"FA023887","PS0040","15","1880","1974"
"FA014086","PS0071","1","1285","1349.25"
"FA013009","PS0172","13","583","583"
"FA016854","PS0054","12","798","877.8"
"FA025092","PS0036","20","3506","4207.2"
"FA004380","PS0108","10","2728","3000.8"
"FA003762","PS0090","5","2587","3104.4"
"FA013653","PS0025","6","4960","5208"
"FA023068","PS0154","20","699","699"
"FA003894","PS0129","18","548","575.4"
"FA014466","PS0200","3","2860","3146"
"FA017116","PS0100","5","1714","2056.8"
"FA014531","PS0055","4","3539","3539"
"FA024633","PS0088","5","1464","1610.4"
"FA011674","PS0191","10","1646","1728.3"
"FA021681","PS0172","4","583","583"
"FA011127","PS0186","7","3126","3438.6"
"FA009542","PS0128","6","1185","1244.25"
"FA004132","PS0134","10","2614","3136.8"
"FA023443","PS0048","4","2078","2493.6"
"FA012466","PS0166","20","2363","2481.15"
"FA013439","PS0033","19","1340","1340"
"FA005972","PS0181","6","1128","1353.6"
"FA003132","PS0179","2","3886","4274.6"
"FA016982","PS0117","11","4835","5802"
"FA011960","PS0195","10","2296","2296"
"FA019638","PS0106","2","2784","3340.8"
"FA024842","PS0123","18","2137","2564.4"
"FA006718","PS0166","3","2363","2481.15"
"FA021134","PS0135","1","3908","4689.6"
"FA022780","PS0183","6","4635","4635"
"FA004147","PS0119","10","831","914.1"
"FA007248","PS0164","14","1809","1809"
"FA000354","PS0142","10","1183","1242.15"
"FA010315","PS0005","3","1255","1255"
"FA005454","PS0118","12","3828","4210.8"
"FA012799","PS0151","18","4869","5355.9"
"FA018750","PS0105","14","2785","2924.25"
"FA020387","PS0151","19","4869","5355.9"
"FA002878","PS0158","7","4083","4083"
"FA018402","PS0029","6","4104","4309.2"
"FA021922","PS0019","2","4815","4815"
"FA010305","PS0120","9","4751","5701.2"
"FA019239","PS0152","19","1962","1962"
"FA005026","PS0097","11","3905","4686"
"FA018033","PS0193","20","4880","4880"
"FA005161","PS0103","5","1326","1458.6"
"FA018408","PS0092","4","1266","1266"
"FA003742","PS0097","17","3905","4686"
"FA025368","PS0180","3","2164","2272.2"
"FA004719","PS0037","19","4777","5015.85"
"FA014860","PS0103","1","1326","1458.6"
"FA006761","PS0139","19","3529","3705.45"
"FA011113","PS0171","9","1863","1956.15"
"FA017028","PS0046","16","4813","5775.6"
"FA012188","PS0156","5","1047","1151.7"
"FA015506","PS0120","10","4751","5701.2"
"FA012043","PS0161","1","2912","2912"
"FA005042","PS0038","15","3432","3432"
"FA023976","PS0084","18","1596","1675.8"
"FA024368","PS0026","14","2578","3093.6"
"FA006790","PS0199","12","1317","1580.4"
"FA004899","PS0183","19","4635","4635"
"FA000779","PS0048","13","2078","2493.6"
"FA025127","PS0008","15","2258","2258"
"FA009056","PS0002","3","1184","1302.4"
"FA011344","PS0074","9","1493","1493"
"FA009966","PS0185","4","2944","3091.2"
"FA003528","PS0182","4","4712","4947.6"
"FA022926","PS0185","12","2944","3091.2"
"FA004650","PS0021","18","1716","1801.8"
"FA023141","PS0010","10","4373","4591.65"
"FA004787","PS0006","1","2045","2249.5"
"FA007438","PS0195","20","2296","2296"
"FA023554","PS0008","13","2258","2258"
"FA018483","PS0050","15","2801","3361.2"
"FA018964","PS0187","6","3333","3499.65"
"FA013143","PS0113","15","1421","1421"
"FA008647","PS0097","12","3905","4686"
"FA015094","PS0097","11","3905","4686"
"FA020211","PS0089","5","3356","3356"
"FA022742","PS0148","15","3503","3678.15"
"FA017733","PS0037","13","4777","5015.85"
"FA010547","PS0060","9","2474","2968.8"
"FA009046","PS0069","1","873","960.3"
"FA009337","PS0082","16","4269","4695.9"
"FA025439","PS0002","2","1184","1302.4"
"FA021008","PS0126","3","4385","4385"
"FA009762","PS0121","9","4246","4458.3"
"FA014566","PS0167","19","2672","2805.6"
"FA025037","PS0056","17","3253","3578.3"
"FA018090","PS0131","1","4193","5031.6"
"FA003938","PS0194","10","4157","4572.7"
"FA003519","PS0044","18","894","983.4"
"FA023043","PS0006","9","2045","2249.5"
"FA010583","PS0119","15","831","914.1"
"FA020456","PS0069","4","873","960.3"
"FA017215","PS0104","1","3030","3636"
"FA022773","PS0012","5","3469","4162.8"
"FA017379","PS0161","13","2912","2912"
"FA018054","PS0124","4","2519","2519"
"FA008776","PS0064","11","2959","3254.9"
"FA007968","PS0169","18","2716","3259.2"
"FA008258","PS0113","9","1421","1421"
"FA024452","PS0036","16","3506","4207.2"
"FA007828","PS0148","6","3503","3678.15"
"FA007624","PS0083","6","4750","5700"
"FA003755","PS0096","11","2802","2942.1"
"FA011561","PS0135","16","3908","4689.6"
"FA005820","PS0032","5","1857","1949.85"
"FA021131","PS0074","13","1493","1493"
"FA012485","PS0028","2","2114","2114"
"FA001838","PS0140","6","4874","4874"
"FA022518","PS0012","4","3469","4162.8"
"FA014514","PS0007","17","2921","3213.1"
"FA006493","PS0070","14","1148","1148"
"FA013898","PS0013","3","3409","3409"
"FA023448","PS0119","2","831","914.1"
"FA013357","PS0112","9","2886","3463.2"
"FA002570","PS0054","20","798","877.8"
"FA014203","PS0050","2","2801","3361.2"
"FA004754","PS0022","11","3106","3106"
"FA022778","PS0012","4","3469","4162.8"
"FA013073","PS0066","13","2450","2450"
"FA011064","PS0050","12","2801","3361.2"
"FA018463","PS0011","18","4911","4911"
"FA018889","PS0158","2","4083","4083"
"FA010495","PS0019","2","4815","4815"
"FA010829","PS0077","12","4739","5212.9"
"FA017463","PS0145","4","2505","2755.5"
"FA016005","PS0182","1","4712","4947.6"
"FA001704","PS0183","14","4635","4635"
"FA019741","PS0175","15","2398","2877.6"
"FA020909","PS0149","6","1409","1409"
"FA014078","PS0168","13","2550","2677.5"
"FA002548","PS0083","10","4750","5700"
"FA020134","PS0109","18","924","924"
"FA000414","PS0037","18","4777","5015.85"
"FA013981","PS0194","9","4157","4572.7"
"FA018872","PS0162","17","2580","2838"
"FA006327","PS0165","11","862","905.1"
"FA019708","PS0042","5","3772","4526.4"
"FA018417","PS0197","11","3502","3852.2"
"FA016520","PS0103","3","1326","1458.6"
"FA011490","PS0080","19","2482","2482"
"FA009667","PS0105","9","2785","2924.25"
"FA016580","PS0079","16","1943","1943"
"FA011816","PS0020","4","4856","5341.6"
"FA004413","PS0167","5","2672","2805.6"
"FA022507","PS0112","7","2886","3463.2"
"FA022934","PS0081","13","3916","4307.6"
"FA005752","PS0129","1","548","575.4"
"FA018153","PS0163","11","1728","1728"
"FA016770","PS0038","18","3432","3432"
"FA024599","PS0024","1","4289","5146.8"
"FA008339","PS0200","16","2860","3146"
"FA016756","PS0035","19","3653","4383.6"
"FA006165","PS0028","1","2114","2114"
"FA021376","PS0149","18","1409","1409"
"FA010402","PS0068","9","638","638"
"FA012213","PS0198","6","3668","4401.6"
"FA005750","PS0048","4","2078","2493.6"
"FA016237","PS0028","8","2114","2114"
"FA015903","PS0058","6","3666","4399.2"
"FA006422","PS0178","12","2534","2660.7"
"FA021924","PS0155","15","2134","2347.4"
"FA022600","PS0038","13","3432","3432"
"FA008160","PS0028","3","2114","2114"
"FA022994","PS0073","18","1367","1435.35"
"FA019357","PS0023","20","3479","3479"
"FA018915","PS0103","10","1326","1458.6"
"FA003289","PS0126","14","4385","4385"
"FA021628","PS0010","7","4373","4591.65"
"FA008957","PS0177","4","1076","1076"
"FA007727","PS0106","8","2784","3340.8"
"FA025344","PS0119","18","831","914.1"
"FA014259","PS0056","1","3253","3578.3"
"FA016880","PS0037","17","4777","5015.85"
"FA007547","PS0185","17","2944","3091.2"
"FA004933","PS0130","16","2449","2693.9"
"FA022327","PS0077","16","4739","5212.9"
"FA007818","PS0095","13","3247","3247"
"FA005472","PS0082","14","4269","4695.9"
"FA016044","PS0053","15","1852","2037.2"
"FA015659","PS0121","17","4246","4458.3"
"FA007909","PS0093","18","2999","3148.95"
"FA018364","PS0009","18","1132","1358.4"
"FA014273","PS0114","17","3975","4372.5"
"FA023295","PS0023","5","3479","3479"
"FA014907","PS0061","4","1652","1817.2"
"FA018469","PS0074","11","1493","1493"
"FA009492","PS0057","10","2855","3140.5"
"FA002742","PS0052","8","3823","3823"
"FA011362","PS0102","2","1322","1388.1"
"FA020204","PS0089","6","3356","3356"
"FA016311","PS0190","10","822","863.1"
"FA001078","PS0191","14","1646","1728.3"
"FA011577","PS0018","2","4405","4845.5"
"FA016348","PS0196","4","3273","3927.6"
"FA006127","PS0132","7","3369","4042.8"
"FA013214","PS0193","19","4880","4880"
"FA025440","PS0186","13","3126","3438.6"
"FA017191","PS0164","5","1809","1809"
"FA016070","PS0128","3","1185","1244.25"
"FA007730","PS0169","3","2716","3259.2"
"FA002628","PS0114","9","3975","4372.5"
"FA010765","PS0147","1","1530","1530"
"FA024220","PS0189","19","1018","1018"
"FA006338","PS0100","15","1714","2056.8"
"FA016689","PS0008","14","2258","2258"
"FA012789","PS0118","1","3828","4210.8"
"FA004536","PS0158","12","4083","4083"
"FA009380","PS0135","20","3908","4689.6"
"FA022251","PS0170","12","3820","4202"
"FA011782","PS0094","11","2548","2802.8"
"FA010915","PS0124","4","2519","2519"
"FA023925","PS0088","8","1464","1610.4"
"FA004352","PS0042","9","3772","4526.4"
"FA021934","PS0189","11","1018","1018"
"FA005877","PS0051","11","1179","1414.8"
"FA013414","PS0068","18","638","638"
"FA022143","PS0178","11","2534","2660.7"
"FA004432","PS0151","6","4869","5355.9"
"FA003880","PS0107","17","2693","3231.6"
"FA025016","PS0027","4","1108","1329.6"
"FA022254","PS0193","14","4880","4880"
"FA021159","PS0045","1","3895","4674"
"FA003232","PS0116","8","4508","4958.8"
"FA021404","PS0018","2","4405","4845.5"
"FA015161","PS0161","13","2912","2912"
"FA008480","PS0006","10","2045","2249.5"
"FA005418","PS0078","16","3929","3929"
"FA022398","PS0139","8","3529","3705.45"
"FA007757","PS0042","2","3772","4526.4"
"FA021022","PS0181","11","1128","1353.6"
"FA020533","PS0179","2","3886","4274.6"
"FA022748","PS0150","1","3275","3438.75"
