"ID_REGLEMENT","DT_REGLEMENT","CD_TYPE_REGLEMENT"
"RGLT11675","2023-10-16","TR03"
"RGLT11676","2023-10-14","TR01"
"RGLT11677","2023-10-08","TR01"
"RGLT11678","2023-11-01","TR01"
"RGLT11679","2023-10-18","TR02"
"RGLT11680","2023-10-07","TR03"
"RGLT11681","2023-10-30","TR03"
"RGLT11682","2023-10-06","TR01"
"RGLT11683","2023-10-23","TR02"
"RGLT11684","2023-10-30","TR03"
"RGLT11685","2023-10-29","TR03"
"RGLT11686","2023-10-19","TR02"
"RGLT11687","2023-10-15","TR02"
"RGLT11688","2023-10-05","TR03"
"RGLT11689","2023-10-25","TR03"
"RGLT11690","2023-10-03","TR03"
"RGLT11691","2023-10-04","TR03"
"RGLT11692","2023-11-01","TR01"
"RGLT11693","2023-11-02","TR01"
"RGLT11694","2023-10-10","TR01"
"RGLT11695","2023-10-13","TR02"
"RGLT11696","2023-10-18","TR01"
"RGLT11697","2023-10-14","TR02"
"RGLT11698","2023-10-18","TR03"
"RGLT11699","2023-10-07","TR02"
"RGLT11700","2023-10-24","TR02"
"RGLT11701","2023-10-07","TR01"
"RGLT11702","2023-10-12","TR03"
"RGLT11703","2023-10-21","TR01"
"RGLT11704","2023-10-31","TR02"
"RGLT11705","2023-10-08","TR02"
"RGLT11706","2023-10-24","TR01"
"RGLT11707","2023-10-09","TR02"
"RGLT11708","2023-10-24","TR01"
"RGLT11709","2023-10-13","TR02"
"RGLT11710","2023-10-20","TR02"
"RGLT11711","2023-10-26","TR01"
"RGLT11712","2023-10-09","TR03"
"RGLT11713","2023-10-04","TR01"
"RGLT11714","2023-11-02","TR03"
"RGLT11715","2023-10-19","TR03"
"RGLT11716","2023-10-28","TR03"
"RGLT11717","2023-10-30","TR02"
"RGLT11718","2023-11-02","TR01"
"RGLT11719","2023-10-09","TR03"
"RGLT11720","2023-10-20","TR02"
"RGLT11721","2023-11-02","TR01"
"RGLT11722","2023-10-25","TR01"
"RGLT11723","2023-10-27","TR03"
"RGLT11724","2023-10-17","TR01"
"RGLT11725","2023-10-10","TR03"
"RGLT11726","2023-10-31","TR03"
"RGLT11727","2023-10-13","TR03"
"RGLT11728","2023-10-16","TR01"
"RGLT11729","2023-10-19","TR01"
"RGLT11730","2023-10-10","TR02"
"RGLT11731","2023-10-09","TR01"
"RGLT11732","2023-10-06","TR03"
"RGLT11733","2023-10-15","TR03"
"RGLT11734","2023-10-17","TR01"
"RGLT11735","2023-10-31","TR02"
"RGLT11736","2023-10-13","TR02"
"RGLT11737","2023-10-07","TR03"
"RGLT11738","2023-10-17","TR03"
"RGLT11739","2023-10-20","TR01"
"RGLT11740","2023-10-27","TR02"
"RGLT11741","2023-10-10","TR02"
"RGLT11742","2023-10-08","TR03"
"RGLT11743","2023-10-20","TR03"
"RGLT11744","2023-10-24","TR03"
"RGLT11745","2023-11-02","TR01"
"RGLT11746","2023-10-31","TR02"
"RGLT11747","2023-10-30","TR01"
"RGLT11748","2023-10-16","TR02"
"RGLT11749","2023-10-14","TR03"
"RGLT11750","2023-10-26","TR03"
"RGLT11751","2023-10-31","TR01"
"RGLT11752","2023-10-30","TR02"
"RGLT11753","2023-10-06","TR02"
"RGLT11754","2023-10-07","TR03"
"RGLT11755","2023-10-24","TR02"
"RGLT11756","2023-10-25","TR03"
"RGLT11757","2023-10-18","TR01"
"RGLT11758","2023-10-11","TR02"
"RGLT11759","2023-10-20","TR02"
"RGLT11760","2023-10-25","TR02"
"RGLT11761","2023-10-19","TR03"
"RGLT11762","2023-10-31","TR03"
"RGLT11763","2023-10-05","TR01"
"RGLT11764","2023-10-19","TR02"
"RGLT11765","2023-10-31","TR03"
"RGLT11766","2023-10-31","TR02"
"RGLT11767","2023-11-02","TR03"
"RGLT11768","2023-10-09","TR01"
"RGLT11769","2023-10-06","TR03"
"RGLT11770","2023-11-01","TR03"
"RGLT11771","2023-10-12","TR01"
"RGLT11772","2023-10-06","TR01"
"RGLT11773","2023-10-16","TR02"
"RGLT11774","2023-10-26","TR02"
"RGLT11775","2023-10-13","TR03"
"RGLT11776","2023-10-28","TR01"
"RGLT11777","2023-10-18","TR03"
"RGLT11778","2023-11-02","TR01"
"RGLT11779","2023-10-12","TR01"
"RGLT11780","2023-10-22","TR03"
"RGLT11781","2023-10-11","TR03"
"RGLT11782","2023-10-07","TR03"
"RGLT11783","2023-10-18","TR01"
"RGLT11784","2023-10-11","TR03"
"RGLT11785","2023-10-24","TR03"
"RGLT11786","2023-10-20","TR02"
"RGLT11787","2023-11-02","TR02"
"RGLT11788","2023-10-20","TR03"
"RGLT11789","2023-10-05","TR03"
"RGLT11790","2023-10-17","TR03"
"RGLT11791","2023-10-13","TR01"
"RGLT11792","2023-10-21","TR01"
"RGLT11793","2023-11-04","TR03"
"RGLT11794","2023-10-08","TR03"
"RGLT11795","2023-10-24","TR02"
"RGLT11796","2023-11-03","TR03"
"RGLT11797","2023-10-15","TR01"
"RGLT11798","2023-11-01","TR02"
"RGLT11799","2023-10-22","TR02"
"RGLT11800","2023-10-18","TR02"
"RGLT11801","2023-10-16","TR02"
"RGLT11802","2023-10-21","TR01"
"RGLT11803","2023-10-23","TR02"
"RGLT11804","2023-10-28","TR03"
"RGLT11805","2023-10-26","TR02"
"RGLT11806","2023-10-24","TR01"
"RGLT11807","2023-10-21","TR03"
"RGLT11808","2023-10-22","TR02"
"RGLT11809","2023-10-30","TR02"
"RGLT11810","2023-10-14","TR03"
"RGLT11811","2023-11-01","TR01"
"RGLT11812","2023-10-20","TR01"
"RGLT11813","2023-10-06","TR03"
"RGLT11814","2023-10-24","TR02"
"RGLT11815","2023-10-24","TR01"
"RGLT11816","2023-11-04","TR03"
"RGLT11817","2023-10-24","TR01"
"RGLT11818","2023-10-14","TR02"
"RGLT11819","2023-10-25","TR01"
"RGLT11820","2023-10-28","TR01"
"RGLT11821","2023-10-23","TR02"
"RGLT11822","2023-11-05","TR03"
"RGLT11823","2023-10-21","TR01"
"RGLT11824","2023-10-13","TR01"
"RGLT11825","2023-10-20","TR03"
"RGLT11826","2023-11-03","TR01"
"RGLT11827","2023-10-21","TR03"
"RGLT11828","2023-10-24","TR01"
"RGLT11829","2023-10-17","TR01"
"RGLT11830","2023-10-22","TR01"
"RGLT11831","2023-10-25","TR01"
"RGLT11832","2023-11-05","TR01"
"RGLT11833","2023-10-27","TR03"
"RGLT11834","2023-10-19","TR03"
"RGLT11835","2023-10-11","TR02"
"RGLT11836","2023-10-24","TR03"
"RGLT11837","2023-10-27","TR01"
"RGLT11838","2023-10-20","TR01"
"RGLT11839","2023-10-08","TR02"
"RGLT11840","2023-10-27","TR02"
"RGLT11841","2023-10-07","TR02"
"RGLT11842","2023-10-31","TR03"
"RGLT11843","2023-10-16","TR03"
"RGLT11844","2023-10-11","TR02"
"RGLT11845","2023-10-08","TR03"
"RGLT11846","2023-10-30","TR01"
"RGLT11847","2023-10-17","TR03"
"RGLT11848","2023-11-01","TR01"
"RGLT11849","2023-11-02","TR03"
"RGLT11850","2023-10-09","TR02"
"RGLT11851","2023-10-11","TR01"
"RGLT11852","2023-10-10","TR01"
"RGLT11853","2023-11-05","TR02"
"RGLT11854","2023-10-24","TR01"
"RGLT11855","2023-10-31","TR02"
"RGLT11856","2023-10-30","TR01"
"RGLT11857","2023-10-16","TR03"
"RGLT11858","2023-10-29","TR02"
"RGLT11859","2023-10-17","TR02"
"RGLT11860","2023-10-12","TR01"
"RGLT11861","2023-11-05","TR02"
"RGLT11862","2023-10-21","TR02"
"RGLT11863","2023-10-17","TR02"
"RGLT11864","2023-10-24","TR01"
"RGLT11865","2023-10-22","TR01"
"RGLT11866","2023-10-10","TR03"
"RGLT11867","2023-11-02","TR01"
"RGLT11868","2023-10-12","TR02"
"RGLT11869","2023-10-31","TR03"
"RGLT11870","2023-10-17","TR03"
"RGLT11871","2023-10-21","TR01"
"RGLT11872","2023-11-05","TR03"
"RGLT11873","2023-10-19","TR02"
"RGLT11874","2023-10-13","TR03"
"RGLT11875","2023-10-22","TR02"
"RGLT11876","2023-11-03","TR03"
"RGLT11877","2023-10-24","TR02"
"RGLT11878","2023-10-13","TR01"
"RGLT11879","2023-11-05","TR03"
"RGLT11880","2023-10-30","TR02"
"RGLT11881","2023-11-04","TR02"
"RGLT11882","2023-10-15","TR01"
"RGLT11883","2023-10-12","TR02"
"RGLT11884","2023-10-18","TR02"
"RGLT11885","2023-10-31","TR03"
"RGLT11886","2023-10-10","TR01"
"RGLT11887","2023-10-25","TR03"
"RGLT11888","2023-10-19","TR02"
"RGLT11889","2023-10-07","TR03"
"RGLT11890","2023-11-01","TR01"
"RGLT11891","2023-10-15","TR02"
"RGLT11892","2023-10-13","TR03"
"RGLT11893","2023-10-28","TR02"
"RGLT11894","2023-10-29","TR02"
"RGLT11895","2023-10-10","TR03"
"RGLT11896","2023-10-30","TR03"
"RGLT11897","2023-10-15","TR03"
"RGLT11898","2023-10-10","TR03"
"RGLT11899","2023-10-17","TR02"
"RGLT11900","2023-10-13","TR03"
"RGLT11901","2023-11-03","TR02"
"RGLT11902","2023-10-23","TR02"
"RGLT11903","2023-10-16","TR02"
"RGLT11904","2023-10-29","TR02"
"RGLT11905","2023-11-04","TR03"
"RGLT11906","2023-10-18","TR01"
"RGLT11907","2023-10-16","TR03"
"RGLT11908","2023-10-21","TR02"
"RGLT11909","2023-10-18","TR03"
"RGLT11910","2023-10-10","TR03"
"RGLT11911","2023-10-31","TR02"
"RGLT11912","2023-10-20","TR01"
"RGLT11913","2023-10-09","TR02"
"RGLT11914","2023-10-13","TR01"
"RGLT11915","2023-10-08","TR02"
"RGLT11916","2023-11-01","TR02"
"RGLT11917","2023-10-17","TR02"
"RGLT11918","2023-11-03","TR01"
"RGLT11919","2023-11-01","TR02"
"RGLT11920","2023-10-16","TR02"
"RGLT11921","2023-10-20","TR03"
"RGLT11922","2023-10-24","TR03"
"RGLT11923","2023-10-24","TR02"
"RGLT11924","2023-11-06","TR03"
"RGLT11925","2023-10-20","TR01"
"RGLT11926","2023-10-23","TR02"
"RGLT11927","2023-10-26","TR02"
"RGLT11928","2023-10-26","TR01"
"RGLT11929","2023-10-22","TR02"
"RGLT11930","2023-10-25","TR01"
"RGLT11931","2023-10-11","TR01"
"RGLT11932","2023-10-21","TR03"
"RGLT11933","2023-10-10","TR03"
"RGLT11934","2023-10-08","TR03"
"RGLT11935","2023-10-18","TR02"
"RGLT11936","2023-10-28","TR01"
"RGLT11937","2023-10-25","TR02"
"RGLT11938","2023-10-13","TR03"
"RGLT11939","2023-10-10","TR01"
"RGLT11940","2023-11-01","TR01"
"RGLT11941","2023-10-11","TR03"
"RGLT11942","2023-10-26","TR01"
"RGLT11943","2023-11-03","TR01"
"RGLT11944","2023-10-28","TR02"
"RGLT11945","2023-10-27","TR01"
"RGLT11946","2023-10-22","TR02"
"RGLT11947","2023-11-07","TR02"
"RGLT11948","2023-11-08","TR01"
"RGLT11949","2023-10-12","TR03"
"RGLT11950","2023-10-14","TR02"
"RGLT11951","2023-10-27","TR02"
"RGLT11952","2023-10-10","TR01"
"RGLT11953","2023-10-27","TR02"
"RGLT11954","2023-10-26","TR02"
"RGLT11955","2023-10-25","TR03"
"RGLT11956","2023-11-03","TR03"
"RGLT11957","2023-10-15","TR02"
"RGLT11958","2023-11-02","TR01"
"RGLT11959","2023-11-05","TR01"
"RGLT11960","2023-10-10","TR02"
"RGLT11961","2023-10-13","TR02"
"RGLT11962","2023-10-14","TR03"
"RGLT11963","2023-10-21","TR02"
"RGLT11964","2023-10-31","TR03"
"RGLT11965","2023-11-06","TR02"
"RGLT11966","2023-11-04","TR02"
"RGLT11967","2023-10-25","TR03"
"RGLT11968","2023-11-06","TR01"
"RGLT11969","2023-10-21","TR02"
"RGLT11970","2023-10-12","TR03"
"RGLT11971","2023-10-21","TR03"
"RGLT11972","2023-10-15","TR02"
"RGLT11973","2023-10-18","TR03"
"RGLT11974","2023-11-05","TR03"
"RGLT11975","2023-11-07","TR02"
"RGLT11976","2023-10-28","TR03"
"RGLT11977","2023-10-20","TR02"
"RGLT11978","2023-10-27","TR01"
"RGLT11979","2023-11-09","TR01"
"RGLT11980","2023-10-15","TR02"
"RGLT11981","2023-10-14","TR03"
"RGLT11982","2023-11-08","TR01"
"RGLT11983","2023-10-17","TR02"
"RGLT11984","2023-10-24","TR02"
"RGLT11985","2023-10-16","TR03"
"RGLT11986","2023-10-14","TR03"
"RGLT11987","2023-10-24","TR03"
"RGLT11988","2023-11-10","TR02"
"RGLT11989","2023-10-26","TR02"
"RGLT11990","2023-10-16","TR01"
"RGLT11991","2023-11-05","TR01"
"RGLT11992","2023-11-07","TR03"
"RGLT11993","2023-10-28","TR02"
"RGLT11994","2023-10-15","TR03"
"RGLT11995","2023-10-28","TR03"
"RGLT11996","2023-11-01","TR01"
"RGLT11997","2023-10-20","TR03"
"RGLT11998","2023-11-09","TR02"
"RGLT11999","2023-10-27","TR01"
"RGLT12000","2023-10-12","TR01"
"RGLT12001","2023-10-27","TR03"
"RGLT12002","2023-10-27","TR03"
"RGLT12003","2023-10-19","TR02"
"RGLT12004","2023-10-26","TR01"
"RGLT12005","2023-10-24","TR02"
"RGLT12006","2023-11-02","TR01"
"RGLT12007","2023-11-09","TR02"
"RGLT12008","2023-10-30","TR02"
"RGLT12009","2023-10-28","TR01"
"RGLT12010","2023-10-31","TR03"
"RGLT12011","2023-11-01","TR01"
"RGLT12012","2023-10-20","TR01"
"RGLT12013","2023-10-17","TR02"
"RGLT12014","2023-10-23","TR01"
"RGLT12015","2023-10-29","TR02"
"RGLT12016","2023-10-19","TR01"
"RGLT12017","2023-11-05","TR01"
"RGLT12018","2023-10-12","TR02"
"RGLT12019","2023-11-07","TR01"
"RGLT12020","2023-10-13","TR01"
"RGLT12021","2023-10-12","TR01"
"RGLT12022","2023-10-30","TR02"
"RGLT12023","2023-10-26","TR02"
"RGLT12024","2023-10-15","TR01"
"RGLT12025","2023-10-14","TR02"
"RGLT12026","2023-10-18","TR01"
"RGLT12027","2023-10-23","TR01"
"RGLT12028","2023-10-19","TR01"
"RGLT12029","2023-10-14","TR03"
"RGLT12030","2023-10-31","TR03"
"RGLT12031","2023-11-10","TR01"
"RGLT12032","2023-11-09","TR03"
"RGLT12033","2023-10-13","TR02"
"RGLT12034","2023-11-05","TR02"
"RGLT12035","2023-10-23","TR03"
"RGLT12036","2023-10-15","TR02"
"RGLT12037","2023-10-21","TR01"
"RGLT12038","2023-10-30","TR03"
"RGLT12039","2023-10-18","TR01"
"RGLT12040","2023-10-30","TR02"
"RGLT12041","2023-11-06","TR01"
"RGLT12042","2023-10-23","TR02"
"RGLT12043","2023-10-15","TR02"
"RGLT12044","2023-10-14","TR02"
"RGLT12045","2023-10-17","TR03"
"RGLT12046","2023-10-17","TR02"
"RGLT12047","2023-10-15","TR03"
"RGLT12048","2023-11-04","TR03"
"RGLT12049","2023-10-17","TR03"
"RGLT12050","2023-11-04","TR03"
"RGLT12051","2023-10-31","TR03"
"RGLT12052","2023-10-31","TR01"
"RGLT12053","2023-10-30","TR01"
"RGLT12054","2023-10-27","TR01"
"RGLT12055","2023-11-08","TR01"
"RGLT12056","2023-10-28","TR03"
"RGLT12057","2023-11-04","TR03"
"RGLT12058","2023-10-28","TR03"
"RGLT12059","2023-10-22","TR03"
"RGLT12060","2023-10-29","TR02"
"RGLT12061","2023-11-01","TR03"
"RGLT12062","2023-10-16","TR01"
"RGLT12063","2023-10-31","TR03"
"RGLT12064","2023-11-10","TR02"
"RGLT12065","2023-10-14","TR01"
"RGLT12066","2023-10-21","TR02"
"RGLT12067","2023-10-14","TR02"
"RGLT12068","2023-10-18","TR03"
"RGLT12069","2023-11-02","TR03"
"RGLT12070","2023-10-21","TR02"
"RGLT12071","2023-10-16","TR02"
"RGLT12072","2023-11-11","TR01"
"RGLT12073","2023-11-11","TR02"
"RGLT12074","2023-10-28","TR03"
"RGLT12075","2023-10-24","TR03"
"RGLT12076","2023-10-19","TR02"
"RGLT12077","2023-10-31","TR01"
"RGLT12078","2023-11-08","TR02"
"RGLT12079","2023-11-09","TR02"
"RGLT12080","2023-10-21","TR02"
"RGLT12081","2023-10-28","TR03"
"RGLT12082","2023-10-15","TR03"
"RGLT12083","2023-11-11","TR03"
"RGLT12084","2023-11-01","TR01"
"RGLT12085","2023-11-09","TR03"
"RGLT12086","2023-10-29","TR02"
"RGLT12087","2023-10-19","TR01"
"RGLT12088","2023-10-14","TR02"
"RGLT12089","2023-11-03","TR01"
"RGLT12090","2023-10-28","TR03"
"RGLT12091","2023-10-29","TR01"
"RGLT12092","2023-11-12","TR02"
"RGLT12093","2023-10-18","TR01"
"RGLT12094","2023-10-26","TR02"
"RGLT12095","2023-11-12","TR02"
"RGLT12096","2023-10-21","TR01"
"RGLT12097","2023-10-14","TR02"
"RGLT12098","2023-11-12","TR02"
"RGLT12099","2023-10-22","TR01"
"RGLT12100","2023-10-22","TR02"
"RGLT12101","2023-11-08","TR02"
"RGLT12102","2023-11-10","TR01"
"RGLT12103","2023-10-15","TR01"
"RGLT12104","2023-11-10","TR01"
"RGLT12105","2023-11-10","TR03"
"RGLT12106","2023-11-07","TR02"
"RGLT12107","2023-11-03","TR03"
"RGLT12108","2023-11-05","TR02"
"RGLT12109","2023-10-16","TR02"
"RGLT12110","2023-11-05","TR03"
"RGLT12111","2023-10-31","TR01"
"RGLT12112","2023-10-22","TR02"
"RGLT12113","2023-10-29","TR03"
"RGLT12114","2023-10-29","TR03"
"RGLT12115","2023-10-23","TR02"
"RGLT12116","2023-11-09","TR01"
"RGLT12117","2023-10-22","TR03"
"RGLT12118","2023-11-01","TR01"
"RGLT12119","2023-11-07","TR02"
"RGLT12120","2023-11-10","TR03"
"RGLT12121","2023-10-16","TR02"
"RGLT12122","2023-10-27","TR02"
"RGLT12123","2023-11-01","TR03"
"RGLT12124","2023-10-21","TR03"
"RGLT12125","2023-10-27","TR02"
"RGLT12126","2023-10-30","TR02"
"RGLT12127","2023-11-03","TR03"
"RGLT12128","2023-10-31","TR03"
"RGLT12129","2023-11-10","TR01"
"RGLT12130","2023-11-09","TR01"
"RGLT12131","2023-10-14","TR02"
"RGLT12132","2023-10-26","TR01"
"RGLT12133","2023-10-26","TR01"
"RGLT12134","2023-10-25","TR01"
"RGLT12135","2023-11-12","TR02"
"RGLT12136","2023-11-12","TR02"
"RGLT12137","2023-10-25","TR01"
"RGLT12138","2023-10-18","TR01"
"RGLT12139","2023-11-08","TR01"
"RGLT12140","2023-11-11","TR03"
"RGLT12141","2023-10-22","TR01"
"RGLT12142","2023-11-11","TR02"
"RGLT12143","2023-11-08","TR01"
"RGLT12144","2023-10-19","TR01"
"RGLT12145","2023-11-02","TR03"
"RGLT12146","2023-10-26","TR02"
"RGLT12147","2023-10-26","TR02"
"RGLT12148","2023-10-27","TR03"
"RGLT12149","2023-10-26","TR03"
"RGLT12150","2023-10-28","TR01"
"RGLT12151","2023-10-20","TR01"
"RGLT12152","2023-11-08","TR02"
"RGLT12153","2023-10-31","TR02"
"RGLT12154","2023-11-07","TR03"
"RGLT12155","2023-11-01","TR01"
"RGLT12156","2023-11-09","TR03"
"RGLT12157","2023-10-14","TR01"
"RGLT12158","2023-10-14","TR03"
"RGLT12159","2023-11-03","TR02"
"RGLT12160","2023-10-15","TR03"
"RGLT12161","2023-11-01","TR03"
"RGLT12162","2023-11-10","TR02"
"RGLT12163","2023-10-26","TR01"
"RGLT12164","2023-11-03","TR02"
"RGLT12165","2023-10-31","TR03"
"RGLT12166","2023-11-03","TR01"
"RGLT12167","2023-11-08","TR01"
"RGLT12168","2023-10-18","TR01"
"RGLT12169","2023-11-13","TR02"
"RGLT12170","2023-11-14","TR03"
"RGLT12171","2023-10-30","TR02"
"RGLT12172","2023-10-21","TR03"
"RGLT12173","2023-11-03","TR03"
"RGLT12174","2023-10-23","TR03"
"RGLT12175","2023-11-01","TR03"
"RGLT12176","2023-10-18","TR01"
"RGLT12177","2023-10-15","TR02"
"RGLT12178","2023-10-20","TR01"
"RGLT12179","2023-11-09","TR02"
"RGLT12180","2023-10-17","TR02"
"RGLT12181","2023-10-28","TR03"
"RGLT12182","2023-11-13","TR03"
"RGLT12183","2023-11-01","TR03"
"RGLT12184","2023-11-13","TR01"
"RGLT12185","2023-10-28","TR01"
"RGLT12186","2023-10-29","TR03"
"RGLT12187","2023-11-12","TR01"
"RGLT12188","2023-10-24","TR02"
"RGLT12189","2023-11-13","TR02"
"RGLT12190","2023-11-11","TR03"
"RGLT12191","2023-10-31","TR03"
"RGLT12192","2023-11-02","TR01"
"RGLT12193","2023-10-27","TR03"
"RGLT12194","2023-10-25","TR01"
"RGLT12195","2023-11-14","TR02"
"RGLT12196","2023-10-29","TR02"
"RGLT12197","2023-10-22","TR01"
"RGLT12198","2023-10-15","TR02"
"RGLT12199","2023-10-30","TR03"
"RGLT12200","2023-10-24","TR03"
"RGLT12201","2023-10-18","TR02"
"RGLT12202","2023-11-02","TR01"
"RGLT12203","2023-10-29","TR03"
"RGLT12204","2023-10-30","TR01"
"RGLT12205","2023-11-02","TR03"
"RGLT12206","2023-11-07","TR03"
"RGLT12207","2023-11-08","TR03"
"RGLT12208","2023-11-07","TR03"
"RGLT12209","2023-10-30","TR02"
"RGLT12210","2023-11-11","TR01"
"RGLT12211","2023-10-27","TR01"
"RGLT12212","2023-10-31","TR03"
"RGLT12213","2023-10-27","TR01"
"RGLT12214","2023-11-07","TR03"
"RGLT12215","2023-11-13","TR02"
"RGLT12216","2023-10-20","TR03"
"RGLT12217","2023-11-02","TR03"
"RGLT12218","2023-11-13","TR03"
"RGLT12219","2023-10-27","TR02"
"RGLT12220","2023-11-08","TR02"
"RGLT12221","2023-11-01","TR03"
"RGLT12222","2023-11-06","TR01"
"RGLT12223","2023-10-21","TR03"
"RGLT12224","2023-11-02","TR01"
"RGLT12225","2023-11-01","TR01"
"RGLT12226","2023-11-02","TR01"
"RGLT12227","2023-10-25","TR02"
"RGLT12228","2023-11-15","TR02"
"RGLT12229","2023-11-09","TR03"
"RGLT12230","2023-10-23","TR03"
"RGLT12231","2023-10-16","TR02"
"RGLT12232","2023-11-15","TR03"
"RGLT12233","2023-10-31","TR01"
"RGLT12234","2023-11-12","TR03"
"RGLT12235","2023-10-27","TR01"
"RGLT12236","2023-10-28","TR01"
"RGLT12237","2023-11-05","TR02"
"RGLT12238","2023-11-08","TR03"
"RGLT12239","2023-10-24","TR03"
"RGLT12240","2023-10-16","TR01"
"RGLT12241","2023-11-07","TR01"
"RGLT12242","2023-10-17","TR02"
"RGLT12243","2023-10-25","TR02"
"RGLT12244","2023-10-30","TR03"
"RGLT12245","2023-11-13","TR02"
"RGLT12246","2023-11-08","TR02"
"RGLT12247","2023-11-13","TR03"
"RGLT12248","2023-10-17","TR01"
"RGLT12249","2023-10-20","TR03"
"RGLT12250","2023-11-14","TR03"
"RGLT12251","2023-10-17","TR01"
"RGLT12252","2023-11-12","TR02"
"RGLT12253","2023-10-26","TR03"
"RGLT12254","2023-11-01","TR01"
"RGLT12255","2023-10-30","TR03"
"RGLT12256","2023-10-28","TR02"
"RGLT12257","2023-10-24","TR01"
"RGLT12258","2023-10-30","TR02"
"RGLT12259","2023-11-12","TR02"
"RGLT12260","2023-11-06","TR01"
"RGLT12261","2023-11-14","TR03"
"RGLT12262","2023-11-02","TR01"
"RGLT12263","2023-10-23","TR02"
"RGLT12264","2023-11-04","TR02"
"RGLT12265","2023-10-17","TR03"
"RGLT12266","2023-10-31","TR01"
"RGLT12267","2023-10-31","TR03"
"RGLT12268","2023-10-22","TR02"
"RGLT12269","2023-10-21","TR01"
"RGLT12270","2023-11-03","TR03"
"RGLT12271","2023-11-10","TR01"
"RGLT12272","2023-11-10","TR01"
"RGLT12273","2023-11-14","TR02"
"RGLT12274","2023-11-02","TR02"
"RGLT12275","2023-11-09","TR02"
"RGLT12276","2023-11-07","TR02"
"RGLT12277","2023-11-13","TR03"
"RGLT12278","2023-10-27","TR03"
"RGLT12279","2023-10-22","TR03"
"RGLT12280","2023-10-31","TR03"
"RGLT12281","2023-11-05","TR01"
"RGLT12282","2023-11-05","TR03"
"RGLT12283","2023-10-18","TR03"
"RGLT12284","2023-10-21","TR02"
"RGLT12285","2023-11-08","TR01"
"RGLT12286","2023-11-08","TR01"
"RGLT12287","2023-10-20","TR03"
"RGLT12288","2023-11-07","TR03"
"RGLT12289","2023-11-04","TR01"
"RGLT12290","2023-10-29","TR01"
"RGLT12291","2023-11-05","TR02"
"RGLT12292","2023-11-13","TR03"
"RGLT12293","2023-11-02","TR03"
"RGLT12294","2023-10-26","TR01"
"RGLT12295","2023-11-07","TR01"
"RGLT12296","2023-10-21","TR02"
"RGLT12297","2023-10-23","TR03"
"RGLT12298","2023-11-10","TR03"
"RGLT12299","2023-11-12","TR03"
"RGLT12300","2023-11-03","TR03"
"RGLT12301","2023-11-07","TR02"
"RGLT12302","2023-11-09","TR02"
"RGLT12303","2023-11-09","TR01"
"RGLT12304","2023-10-23","TR03"
"RGLT12305","2023-11-16","TR03"
"RGLT12306","2023-10-30","TR02"
"RGLT12307","2023-11-08","TR03"
"RGLT12308","2023-10-27","TR01"
"RGLT12309","2023-11-15","TR01"
"RGLT12310","2023-11-03","TR01"
"RGLT12311","2023-11-01","TR02"
"RGLT12312","2023-11-14","TR03"
"RGLT12313","2023-11-11","TR01"
"RGLT12314","2023-11-01","TR02"
"RGLT12315","2023-10-31","TR02"
"RGLT12316","2023-10-24","TR02"
"RGLT12317","2023-11-10","TR02"
"RGLT12318","2023-10-29","TR02"
"RGLT12319","2023-10-24","TR02"
"RGLT12320","2023-11-14","TR02"
"RGLT12321","2023-10-29","TR02"
"RGLT12322","2023-10-21","TR01"
"RGLT12323","2023-10-27","TR02"
"RGLT12324","2023-11-09","TR02"
"RGLT12325","2023-10-24","TR03"
"RGLT12326","2023-10-27","TR01"
"RGLT12327","2023-11-12","TR02"
"RGLT12328","2023-10-25","TR02"
"RGLT12329","2023-10-21","TR03"
"RGLT12330","2023-10-20","TR01"
"RGLT12331","2023-11-14","TR03"
"RGLT12332","2023-10-31","TR02"
"RGLT12333","2023-11-11","TR03"
"RGLT12334","2023-11-09","TR01"
"RGLT12335","2023-11-17","TR02"
"RGLT12336","2023-11-18","TR03"
"RGLT12337","2023-10-24","TR01"
"RGLT12338","2023-11-18","TR02"
"RGLT12339","2023-11-01","TR03"
"RGLT12340","2023-11-03","TR02"
"RGLT12341","2023-10-28","TR01"
"RGLT12342","2023-10-22","TR03"
"RGLT12343","2023-11-17","TR02"
"RGLT12344","2023-11-01","TR03"
"RGLT12345","2023-10-27","TR03"
"RGLT12346","2023-11-02","TR01"
"RGLT12347","2023-10-21","TR01"
"RGLT12348","2023-11-06","TR01"
"RGLT12349","2023-11-05","TR02"
"RGLT12350","2023-11-17","TR03"
"RGLT12351","2023-11-05","TR01"
"RGLT12352","2023-11-16","TR03"
"RGLT12353","2023-11-16","TR02"
"RGLT12354","2023-11-05","TR02"
"RGLT12355","2023-11-02","TR01"
"RGLT12356","2023-10-31","TR03"
"RGLT12357","2023-10-28","TR03"
"RGLT12358","2023-10-26","TR03"
"RGLT12359","2023-11-12","TR01"
"RGLT12360","2023-11-16","TR01"
"RGLT12361","2023-10-29","TR03"
"RGLT12362","2023-11-14","TR03"
"RGLT12363","2023-11-04","TR03"
"RGLT12364","2023-11-03","TR01"
"RGLT12365","2023-10-24","TR01"
"RGLT12366","2023-11-06","TR01"
"RGLT12367","2023-11-02","TR02"
"RGLT12368","2023-11-04","TR03"
"RGLT12369","2023-11-18","TR01"
"RGLT12370","2023-11-04","TR03"
"RGLT12371","2023-10-24","TR01"
"RGLT12372","2023-10-23","TR01"
